evalNo,evalNm,maxDigDepth,proStage,no
E00218000061,고령군 다산면 좌학리 공동주택 신축공사 소규모지하안전평가(재협의 최종),19.60,진행중,4226
E00131000088,인천 남동구 간석동 100-2번지 신축공사 소규모지하안전평가용역,19.16,진행중,4227
E00027000055,안동시 송현1주공아파트 재건축정비사업 소규모지하안전영향평가,16.05,진행중,4228
E00109000047,양재동 261번지 근린생활시설 신축공사,13.44,진행중,4229
E10133000002,수서동 복합문화센터 신축공사 소규모지하안전평가,13.21,진행중,4230
E10116000007,갈현동 주상복합시설 신축공사,19.30,진행중,4231
E00228000053,춘천시 동내면 거두리 오피스텔 신축공사 소규모 지하안전평가용역,14.22,진행중,4232
E00233000004,가야동 주상복합 신축에 따른 본선환기구 이설 소규모 지하안전평가 용역,12.56,진행중,4233
E10138000005,강남구 청담동 106-16번지 외 1필지 공동주택 신축공사 소규모지하안전평가(재협의) 용역,19.85,진행중,4234
E00055000139,도곡삼호아파트 재건축정비사업 소규모 지하안전평가(재협의) 용역,16.15,진행중,4235
E00056000026,"빛의 자녀교회 위례성전 신축공사 소규모 지하안전평가, 지반조사, 현황측량 용역",15.89,진행중,4236
E10148000002,성환읍 왕림리 GNR 물류센터 신축공사 소규모지하안전평가(재협의) 용역,13.44,진행중,4237
E10128000031,(주)제이스텍 마곡연구소 증축공사(마곡지구 D21-1) 소규모 지하안전평가 용역,15.56,진행중,4238
E00042000062,아주대학교의료원 부속주차장 설치공사,19.82,진행중,4239
E10091000033,서울특별시 강남구 역삼동 738-26 신축공사 소규모 지하안전평가,16.67,진행중,4240
E00116000070,경기도 의정부시 가능동 풍전빌라 소규모재건축사업,12.18,진행중,4241
E00137000038,여수 율촌면 조화리 주상복합아파트 신축공사,19.96,진행중,4242
E00030000049,울산야음동공동주택,15.16,진행중,4243
E00042000063,동작구 대방동 385-16번지 외 4필지 도시형생활주택 신축공사,13.70,진행중,4244
E00114000036,일산 풍동 1282번지 지식산업센터 신축공사에 따른 소규모지하안전영향평가,19.00,진행중,4245
E00062000055,판교 제2테크노밸리 E4-1BL 신축공사,19.26,진행중,4246
E00021000032,경기도 수원시 영통동 961-11 공동주택 개발사업 소규모지하안전평가용역,11.11,진행중,4247
E00066000195,가산동 459-3 지식산업센터 신축공사,19.92,진행중,4248
E10122000006,경북도청이전 신도시 공공하수처리시설 설치사업(2단계) 소규모 지하안전영향평가,12.60,진행중,4249
E10162000002,수표지구 기부채납부지 공공임대시설 신축공사,18.16,진행중,4250
E00027000056,경산시 압량읍 A03-01블럭 공동주택 신축공사 소규모지하안전평가,12.82,진행중,4251
E00017000104,독립형 양성자치료기 도입 건축사업 소규모 지하안전영향평가 용역,19.75,진행중,4252
E00143000056,군산시 경장동 518-1 주상복합 신축공사 소규모 지하안전평가(재협의) 용역,17.76,진행중,4253
E10083000031,사하구 장림동 주거복합 신축공사,18.00,진행중,4254
E10131000009,화성 메리테크 증축공사,19.97,진행중,4255
E00027000057,문화동8구역 주택재개발정비사업 소규모지하안전평가 재협의,19.11,진행중,4256
E00134000144,공주 월송지구 B-4블록 공동주택 신축공사,13.00,진행중,4257
E00066000196,서초구 헌인마을 연립주택 신축공사 근린생활용지,10.54,진행중,4258
E00066000197,서초구 헌인마을 연립주택 신축공사 4BL,16.56,진행중,4259
E00203000120,타워 500 신축공사 소규모 지하안전평가,12.64,진행중,4260
E00066000198,서초구 헌인마을 연립주택 신축공사 9BL,14.36,진행중,4261
E00066000199,서초구 헌인마을 연립주택 신축공사 10BL,16.82,진행중,4262
E10086000050,삼전동 메디컬센터 신축공사 소규모지하안전평가(재협의),19.36,진행중,4263
E00005000042,부천시 역곡동 81-1 근린생활시설 신축공사,13.85,진행중,4264
E10097000064,경북 포항시 장성동 주상복합 신축공사 소규모 지하안전영향평가 외,19.26,진행중,4265
E00150000039,개금2구역 재개발정비사업 소규모지하안전영향평가 용역,14.75,진행중,4266
E10162000003,소규모 지하안전평가 용역[(가칭)매송 주민편익시설 건립],13.76,진행중,4267
E00047000165,포항시 남구 인덕동 337번지 일원 기숙사 신축공사,19.86,진행중,4268
E10128000032,강남구 청담동 3-6번지 업무시설 신축공사 소규모 지하안전평가 용역,18.16,진행중,4269
E00150000040,부산시 부암동 98-9번지 진양물산 근린생활시설 및 업무시설 신축공사 소규모 지하안전평가 용역,15.70,진행중,4270
E10053000045,파주출판단지 천재교과서공장 신축공사 소규모지하안전평가,14.86,진행중,4271
E00047000166,가산동 60-23 지식산업센터 신축공사,18.16,진행중,4272
E10104000032,수원 당수지구 상업3-3 신축공사 소규모 지하안전평가,15.01,진행중,4273
E00239000022,강남구 신사동 560-15 신축공사 소규모지하안전평가,15.56,진행중,4274
E00243000102,마곡동 805 연구시설 신축공사 소규모지하안전평가 용역,14.95,진행중,4275
E00187000017,침산·산격지구 풍수해생활권 종합정비사업 지하안전평가(재협의),14.07,진행중,4276
E00134000145,서울특별시 성동구 행당동 284-19 오피스텔 신축공사 소규모 지하안전평가,14.14,진행중,4277
E10120000013,강릉시 주문진읍 주문리 00공동주택 소규모지하안전평가 용역,14.46,진행중,4278
E00027000058,부평 로지스틱스 물류센터 신축공사 소규모지하안전평가,17.32,진행중,4279
E00137000039,남구 진월동 산3-1번지 공동주택 신축공사,10.50,진행중,4280
E00017000105,광주광역시 남구 월산동 243-1번지 일원 소규모지하안전평가서[재협의],19.01,진행중,4281
E10163000001,횡성군 읍하리 351-8번지 일원 공동주택 신축공사 소규모지하안전평가,15.16,진행중,4282
E00200000054,김포 재정비촉진지구 북변5구역 도시환경정비사업(3BL),15.01,진행중,4283
E00082000031,유원제일1차아파트 주택재건축정비사업,12.85,진행중,4284
E00099000050,강북구 미아동 703-13 신축공사 소규모지하안전평가,19.49,진행중,4285
E10125000005,완주군 천연가스 공급시설 건설공사 지하안전평가 용역,15.79,진행중,4286
E00121000064,독산동 296-16 외 3필지 업무시설 신축공사,19.79,진행중,4287
E00027000059,성남복정1지구 B3BL 공동주택 신축공사,16.00,진행중,4288
E00001000081,가오동2구역 재건축정비사업 소규모 지하안전평가,10.75,진행중,4289
E00223000023,국제교류복합지구 도로개선 기본 및 실시설계 지하안전평가 용역,17.12,진행중,4290
E00187000018,구미시 괴평·송림지구 공동주택 신축공사 소규모 지하안전평가,19.46,진행중,4291
E10044000034,중동 38-10 운동시설 및 근생 신축공사 소규모 지하안전평가,17.62,진행중,4292
E00126000076,부천시 오정구 원종동 한성연립 (재건축)주상복합아파트 신축사업,19.19,진행중,4293
E00047000168,속초시 조양동 1558-3 숙박시설 신축공사,19.95,진행중,4294
E00102000195,KB골든라이프케어 광교빌리지 신축공사 중 소규모 지하안전평가 용역,14.40,진행중,4295
E10138000006,봉명동 주상복합 신축사업 소규모지하안전평가 용역,19.33,진행중,4296
E00041000009,서초동 업무시설 신축공사 설계용역&lt;지하안전영향평가(소규모)&gt;,18.46,진행중,4297
E00072000009,동춘1구역  9블럭 지역주택조합아파트,14.73,진행중,4298
E00043000072,우주아파트 가로주택정비사업,19.01,진행중,4299
E00165000019,기흥 연구동 신축공사 사무복합동 소규모 지하안전평가,16.20,진행중,4300
E00003000011,시청사 주차빌딩 건립공사 소규모 지하안전평가 용역,13.20,진행중,4301
E00047000169,속초 대포동 연립주택 신축공사,17.26,진행중,4302
E00121000065,송도동 21-52 근린생활시설 신축공사,18.30,진행중,4303
E00134000146,A15BL 소규모 지하안전영향평가 용역,11.12,진행중,4304
E00121000067,노량진동 54-4 외 9필지 청년주택-2 신축공사,18.23,진행중,4305
E00121000068,"교문동 235, 236-1번지 업무시설(오피스텔) 신축공사",19.85,진행중,4306
E00121000069,양평군 신원정수장 건설공사,17.30,진행중,4307
E10172000001,회화하수처리장 증설사업 소규모 지하안전영향평가 용역,10.90,진행중,4308
E00049000028,삼익파크아파트 재건축정비사업,19.07,진행중,4309
E00133000109,경기 성남시 분당구 구미동 오피스텔 신축공사 소규모 지하안전영향평가 기술용역,15.87,진행중,4310
E00122000036,오룡동 126 근린생활시설 신축공사,15.30,진행중,4311
E00066000201,송하동 329-7 타운하우스 신축공사,12.83,진행중,4312
E00121000070,상도동 462 외 3필지 주상복합 신축공사 소규모 지하안전평가,13.17,진행중,4313
E00060000087,복수동2구역 주택재개발정비사업 소규모 지하안전평가 용역,19.38,진행중,4314
E10086000051,서울대학교 치의대학원 본관 증축사업 소규모 지하안전평가,13.80,진행중,4315
E00017000106,여수죽림 A5블럭 공동주택 신축공사,15.96,진행중,4316
E10120000015,동백3동 행정복지센터 건립사업 소규모 지하안전영향평가 용역,12.04,진행중,4317
E00102000196,화성시 오산동 1026 유성전자 신축공사 중 소규모지하안전평가 용역,13.96,진행중,4318
E00023000103,송도동 30-8(B6-2BL) 상업시설(주차전용건축물) 소규모 지하안전평가,18.42,진행중,4319
E10085000028,광양읍 덕례리 00공동주택 신축현장,11.86,작성중,4320
E00033000048,과천지식정보타운 S2블럭 대방 디에트르 아파트 신축공사,12.66,진행중,4321
E00126000077,국회대로 지하차도 및 상부공원화(개착구간) 지하안전영향평가,18.60,진행중,4322
E00022000124,광양시 광양읍 용강리 공동주택 신축공사,11.61,진행중,4323
E00033000049,(재협의)부산 장안지구 B-3블럭 대방디에트르 아파트 신축공사 소규모지하안전평가,11.62,진행중,4324
E00005000043,이태원동 112-31 근린생활시설 신축공사,12.86,진행중,4325
E10085000030,판교 142 프로젝트 신축공사,14.76,진행중,4326
E10156000001,오산시 양산3구역 공동주택 신축공사,10.62,진행중,4327
E00063000114,(재협의)울산다운2지구 B-2BL 공동주택 신축공사,14.23,진행중,4328
E00126000078,유원제일1차아파트 주택재건축 정비사업,12.41,진행중,4329
E00184000031,부산광역시 기장군 시랑리 618-1번지일원 숙박시설 신축공사 소규모 지하안전평가 용역,16.46,진행중,4330
E10104000034,"용인특례시 역북동 근,생/의료시설 신축공사",14.46,진행중,4331
E00062000057,영신 자연재해위험개선지구 정비사업 소규모 지하안전평가,13.09,진행중,4332
E10101000002,고양 풍동2지구 3블럭 일신건영 아파트 신축공사,10.06,진행중,4333
E00131000090,인천 서구 한들구역 5BL-4LT 신축공사 소규모지하안전평가용역,13.93,진행중,4334
E00010000078,제주 오등봉 근린공원 민간특례사업,14.90,진행중,4335
E10174000002,여수시 미평동 타운하우스 신축공사,19.31,진행중,4336
E00030000052,봉천동 의현빌딩 신축공사 소규모 지하안전평가 용역,19.01,진행중,4337
E00224000032,시흥시 장현지구 자족2-3블럭 지식산업센터 신축공사,18.96,진행중,4338
E00015000014,제주시 오등봉공원 민간공원 특례사업 1단지 공동주택 신축공사 소규모지하안전평가,14.80,진행중,4339
E00015000015,제주시 오등봉공원 민간공원 특례사업 2단지 공동주택 신축공사 소규모지하안전평가,12.30,진행중,4340
E10120000016,김포 통진레코파크 증설사업 소규모 지하안전평가 용역,19.90,진행중,4341
E00005000044,NH농협은행 신사동금융센터 신축공사,13.21,진행중,4342
E10097000065,대구 열병합발전소 천연가스  공급시설 건설공사  지하안전평가 용역,14.52,진행중,4343
E00117000020,은평세무서 청사  신축  소규모 지하안전영향 평가용역,17.98,진행중,4344
E00178000010,서울시 강동구 성내동 439-12번지 근린생활시설 신축공사,13.85,진행중,4345
E10104000035,대구 코오롱머티리얼부지 물류센터 흙막이설계 및 소규모지하안전평가용역,16.76,진행중,4346
E10047000047,역삼동 696-9 근린생활시설 신축공사 소규모지하안전평가,19.96,진행중,4347
E00095000041,한양3차아파트 재건축정비사업 소규모 지하안전평가 용역,15.69,진행중,4348
E00049000029,파장동 장안신협 신축공사,14.15,진행중,4349
E00043000073,배곧 시니어타운 신축공사 지하안전평가 용역,12.16,진행중,4350
E00030000053,안산 고잔동 오피스텔 신축공사,16.38,진행중,4351
E00095000042,방화3재정비촉진구역재건축정비사업 소규모 지하안전평가 용역,18.87,진행중,4352
E00017000107,원주 민간 중앙근린공원(2구역) 조성사업 소규모지하안전평가(재협의),16.76,진행중,4353
E00063000115,수원 고등지구 C-3-1BL 복합시설,19.33,진행중,4354
E00022000127,충북 음성군 소석리 물류센터 신축공사,19.70,진행중,4355
E00127000021,도이치모터스  강서사옥 신축사업 소규모지하안전평가용역,18.66,진행중,4356
E00200000055,	화성시 비봉면 지역주택조합 지하안전평가용역,18.57,진행중,4357
E00012000075,"인천 중구 운남동 1702-4, 5 신축공사 소규모 지하안전평가",15.06,진행중,4358
E10147000002,풍덕천동 토월 공영주차장 조성사업 소규모 지하안전영향평가 용역,11.23,진행중,4359
E00228000054,용인시 처인구 포금물류센터 신축공사(포곡읍 금어리 558),15.12,진행중,4360
E10009000027,연동 통합공공임대주택 복합개발 건설사업,13.92,진행중,4361
E10091000034,수원 당수지구 상C1-3-2블럭 신축공사 소규모 지하안전평가,14.75,진행중,4362
E00047000170,경주 보문천군지구 도시개발구역 I-2-2BL 공동주택 신축공사,19.71,진행중,4363
E00200000056,위례 복합체육시설 건립사업 소규모지하안전영향평가 용역,13.52,진행중,4364
E00205000048,삼룡동 지역주택조합아파트 소규모지하안전평가,18.83,진행중,4365
E00020000030,포항시 북구 항구동 주상복합 신축공사 소규모 지하안전평가 용역,19.10,진행중,4366
E00246000009,군산시 경장동 주상복합 신축공사,15.75,진행중,4367
E00155000010,관훈동 192-17 전시장 신축공사 ,19.00,진행중,4368
E10080000013,여수시 봉강동 테라스하우스 신축공사(536-1외 38필지) 소규모지하안전영향평가,17.48,진행중,4369
E10080000014,이천시 설성면 수산리(산146-1번지 외) 물류창고 소규모 지하안전평가 용역,14.84,진행중,4370
E10153000003,신당동 160-14번지 외 2필지 B사옥 소규모 지하안전평가 용역,15.71,진행중,4371
E00129000016,주례 냉정역 2차 공동주택공사 소규모지하안전평가,13.74,진행중,4372
E10047000048,용인 서천지구 지구단위계획 구역 내 공동주택 신축공사(재평가),15.19,진행중,4373
E00001000082,종암동 112번지일대 가로주택정비사업 소규모지하안전평가,12.74,진행중,4374
E10113000002,하남 동아아파트주변지역 가로주택정비사업에 따른 소규모 지하안전영향평가,13.60,진행중,4375
E00178000011,경기도 수원시 팔달구 인계동 743-20 외 17필지 신축공사 소규모지하안전평가,18.67,진행중,4376
E00203000121,인천 검단신도시(C13-1-1) 근린생활시설 신축공사,16.73,진행중,4377
E00203000122,인천 검단신도시(C13-1-2) 근린생활시설 신축공사,16.97,진행중,4378
E00044000056,(재협의)레이크 드 아난티코드 신축공사 소규모 지하안전평가,18.06,진행중,4379
E10132000018,응암동 376-1 복합건물 신축공사 소규모지하안전평가,17.51,진행중,4380
E00186000041,성남동 4134외 1필지 오피스텔 신축공사 소규모지하안전평가,19.72,진행중,4381
E10047000049,마곡지구 업무시설/근린생활시설 신축공사,18.92,진행중,4382
E00080000091,방배동 732번지 공동주택 신축공사,13.43,진행중,4383
E10053000046,운정3지구 F3-7-8 월드타워17차 신축공사 소규모지하안전평가 용역,19.54,진행중,4384
E10047000050,"독산동 303-3,14번지 오피스텔 신축공사 소규모지하안전평가",19.51,진행중,4385
E10104000037,서초구 방배동 912-2 업무시설 및 근린생활시설 신축공사 소규모지하안전평가,19.71,진행중,4386
E10120000017,청평3지구 도시개발사업 공동주택 신축공사  소규모 지하안전영향평가,14.00,진행중,4387
E00150000043,아미성당 일원 공영주차장 조성사업 소규모지하안전평가용역,13.40,진행중,4388
E00018000030,신정수정아파트 재건축정비사업 신축공사,14.36,진행중,4389
E10078000012,포항시 필로스 호텔 부지 주상복합 신축공사 소규모 지하안전평가용역,19.98,진행중,4390
E00082000032,제네시스 대전 신축공사,16.40,진행중,4391
E00228000055,풍산동 의료시설 신축공사 소규모 지하안전평가용역,14.54,진행중,4392
E00001000083,양주시 회천지구 주상복합 신축공사 지하안전영향평가,19.93,진행중,4393
E10128000033,화성 양감면 사창리 62-2번지 풍림물류센터 신축공사,16.40,진행중,4394
E00113000015,인천애뜰 공영주차장 설치공사 소규모 지하안전영향평가 용역,13.50,진행중,4395
E00155000011,서초동 1572-14 업무시설/근린생활시설 신축공사,15.80,진행중,4396
E00134000148,수원 이목지구 A3블록 공동주택 신축공사 소규모지하안전평가,15.20,진행중,4397
E00188000017,목1동 오수중계펌프장 신설 소규모 지하안전평가 용역,13.31,진행중,4398
E00164000054,안산 글로벌 클라우드센터 신축공사 설계용역 중 소규모 지하안전평가,18.76,진행중,4399
E00127000022,영등포동7가 업무시설 신축공사 소규모지하안전평가용역,12.58,진행중,4400
E00018000031,서문지구 주택재개발 정비사업,17.75,진행중,4401
E00194000012,천안 제3 외국인 백석산업단지 완충저류시설 소규모 지하안전평가 용역,14.66,진행중,4402
E10159000003,송내동 581-3번지 신축공사 소규모 지하안전평가,18.74,진행중,4403
E00071000007,경남항공 국가산업단지 완충저류시설 설치사업 소규모 지하안전평,13.19,진행중,4404
E00102000198,팔달1구역 주택재건축정비사업 신축공사 中 소규모 지하안전평가 용역(재협의) ,19.06,진행중,4405
E00063000118,양주 복지지구 80블럭 공동주택 신축공사,12.81,진행중,4406
E00243000105,인천광역시 중구 신흥동 3가 7-236번지 주거복합 신축공사,19.94,진행중,4407
E10120000018,송현주공3단지아파트 주택재건축정비사업 소규모지하안전평가 재협의 용역,15.60,진행중,4408
E00103000010,금호강 중류 오수간선관로 설치공사 소규모 지하안전영향평가 용역,19.80,진행중,4409
E00157000019,양양 조산리 440-7번지 생활숙박시설 신축공사,19.95,진행중,4410
E00063000119,강원도 양양군 연창리 공동주택 개발사업,19.01,진행중,4411
E10053000047,파주시 와동동 1460-1 크라운타워 신축공사,16.50,진행중,4412
E00033000050,청주테크노폴리스 일반산업단지 공동주택용지 A8블럭 신축공사,16.26,진행중,4413
E10071000006,"전주 제1,2일반산업단지 완충저류시설 설치사업",15.40,진행중,4414
E00051000005,2021년 강남지사 열수송관공사 지하안전영향평가용역 ,12.19,진행중,4415
E10097000066,"서울시 강남구 논현동 77-5, 10 근린생활시설 신축공사 소규모지하안전평가",19.54,진행중,4416
E00049000030,오산 세교 S Tower 신축공사,19.87,진행중,4417
E00060000088,한양연립 일대 가로주택정비사업  소규모 지하안전평가 용역,13.55,진행중,4418
E00056000028,RBW 자양동 사옥 신축공사  지하안전평가(소규모),19.21,진행중,4419
E00151000010,물금지하차도주변 노후 도수관 교체공사,11.08,진행중,4420
E00013000034,포천1지구B2블록 공동주택 신축공사,17.26,진행중,4421
E00013000035,동교동201-24번지 교육연구시설 및 근린생활시설 신축공사,16.80,진행중,4422
E00096000062,광명소하지구 소규모 지하안전영향평가(재협의),19.17,진행중,4423
E10083000033,종교시설부지 조성공사 소규모지하안전평가,19.05,진행중,4424
E00018000032,연동 274-40번지 외 3필지 주상복합시설 신축공사(재협의),19.85,진행중,4425
E10051000019,남양주 진접2 공공주택지구 조성공사 (가압장) 소규모 지하안전평가,13.23,진행중,4426
E10121000001,임성지구 자연재해위험개선지구 정비사업 소규모 지하안전평가,11.70,진행중,4427
E00102000200,광주 곤지암 신대지구 C블럭 물류창고 신축공사 소규모 지하안전평가 용역,16.00,진행중,4428
E10173000001,대구국가산업단지 하수도(배수암거) 설치사업 소규모 지하안전영향평가용역,11.72,진행중,4429
E00055000144,공덕제6구역 주택재개발정비사업조합 소규모 지하안전평가 용역,16.31,진행중,4430
E00066000206,광주광역시 북구 용두동 지역주택조합 주상복합 신축공사,19.74,진행중,4431
E10119000005,광장사옥 신축설계 소규모지하안전평가,19.50,진행중,4432
E00075000028,가좌하수처리구역 고농도하수차집관로 설치공사 소규모지하안전평가,18.70,진행중,4433
E10097000067,서산시 석림동 738번지 일원 공동주택 신축공사 소규모지하안전평가,16.46,진행중,4434
E00035000087,유원제일2차아파트 재건축정비사업,17.35,진행중,4435
E00176000028,의정부 변전소 잔여부지 공동주택 신축공사,16.76,진행중,4436
E10131000012,경기도 화성시 반송동 43-4번지,18.10,진행중,4437
E10159000004,금정동 78-2 외 4필지 오피스텔 신축공사,19.86,진행중,4438
E10128000035,"성동구 성수동2가 289-164,165,166번지 신축공사 소규모 지하안전평가 용역",16.77,진행중,4439
E00198000046,경기도 이천시 중리지구 상가신축공사 중 소규모 지하안전 영향평가 용역,13.80,진행중,4440
E00224000033,충청남도 천안시 동남구 청당동 23-29번지 일원 공동주택 건설공사,12.69,진행중,4441
E10085000031,"삼성동 52-6, 18번지 업무시설 신축공사 중 소규모지하안전영향평가 용역",19.87,진행중,4442
E00157000020,서초동 1693-3 업무시설 신축공사,19.60,진행중,4443
E00023000105,구로구 고척동 186-11번지 소아과의원 신축공사 소규모 지하안전평가 관련 용역,17.61,진행중,4444
E00243000106,"(재협의)서울특별시 중구 오장동 90-5, 18번지 신축공사",10.95,작성중,4445
E10136000001,광혜원 공공하수처리시설 설치사업 소규모 지하안전평가,15.53,진행중,4446
E00083000051,부산광역시 금정구 구서동 203-14번지 주상복합 신축공사,14.17,진행중,4447
E00109000048,대치동 603 근린생활시설 신축공사,18.20,진행중,4448
E00098000071,세경아파트 재건축정비사업 소규모지하안전평가,15.27,진행중,4449
E00095000043,풍무역세권개발 지하철연결통로 지하안전평가 용역,17.88,진행중,4450
E00134000153,가좌2지구 우수저류시설 설치사업 소규모 지하안전영향평가 용역,13.00,진행중,4451
E00044000058,대전인재발원 공통주택 개발사업,15.94,진행중,4452
E00066000207,안양시 동안구 호계동 533-3 일원 공동주택 신축공사,12.71,진행중,4453
E00065000064,천안 두정동 양우내안애 공동주택 신축공사,11.80,진행중,4454
E00101000007,마곡지구 16단지 소규모 지하안전평가 용역,10.51,진행중,4455
E10089000002,계석지역주택조합아파트 신축공사,14.04,작성중,4456
E00039000043,거제 리조트 개발사업( 일운면 소동리 19- 1일원) 소규모 지하안전평가 재협의 용역,19.26,진행중,4457
E00186000042,금곡동 115-4외 2필지 근린생활시설 신축공사 소규모지하안전평가,13.90,진행중,4458
E10128000036,성동구 성수동2가 299-241호 신축공사 소규모 지하안전평가 용역,12.68,진행중,4459
E00164000055,인천대입구역 5번 출입구 소규모지하안전평가용역,14.41,진행중,4460
E00223000025,대검찰청 국가디지털포렌식센터 증축 소규모 지하안전영향평가용역,19.00,진행중,4461
E00116000073,청주사직1구역 주택재개발정비사업,11.41,진행중,4462
E00218000063,부산 사상구 괘법동 주거복합시설 신축공사,18.00,진행중,4463
E00055000145,매화·이화본동아파트 소규모주택재건축정비사업 소규모지하안전평가용역,12.49,진행중,4464
E10115000022,천안시 성성동 34-4번지 일원 성성5지구 OO아파트 신축공사 소규모지하안전평가,11.32,진행중,4465
E00023000106,방배동 근린생활시설 신축공사 소규모 지하안전평가 관련 용역,19.23,진행중,4466
E10012000017,장흥~보성 천연가스 공급시설 건설공사[보성강+보성~임성리 철도통과 구간],11.30,진행중,4467
E10174000003,전남 순천시 동외동 136번지 일원 주상복합 신축공사,17.50,진행중,4468
E00066000208,안양시 동안구 호계동 533-1 일원 지식산업센터 신축공사,18.21,진행중,4469
E00218000064,기장 대변리 휴게음식점 신축공사,15.10,진행중,4470
E10048000005,독산동 지역주택조합 공동주택 신축공사 ,13.26,진행중,4471
E00066000209,양주 덕계공업지구 복합개발사업,18.70,진행중,4472
E00218000065,창원요양병원 신축공사,13.90,진행중,4473
E10143000005,울산광역시 중구 반구동 공공지원 민간임대주택 신축공사(재협의),17.18,진행중,4474
E00022000132,천안오룡지구 민관협력형 도시재생리츠사업 공동주택 건설공사,16.64,진행중,4475
E00049000031,경기도 오산시 오산동 872-2번지 신축공사,17.57,진행중,4476
E00057000066,평택시 화양지구 공동2-2블럭 공동주택 신축공사,13.50,진행중,4477
E00027000062,청담건영아파트 리모델링주택사업 소규모지하안전평가,19.65,진행중,4478
E00226000029,지하안전영향평가 용역(명륜지구 재개발정비사업),19.75,작성중,4479
E00088000034,광희동 2가 40-1외 4필지 업무복합시설 신축공사 소규모지하안전평가,19.80,진행중,4480
E00001000084,명륜동 세경1차아파트 재건축 정비사업,17.67,진행중,4481
E10097000068,전남 보성읍 우산리 공동주택 신축공사,19.87,진행중,4482
E00023000107,용인 수지구 풍덕천동 공동주택 신축공사 소규모 지하안전평가 용역,19.94,진행중,4483
E10125000006,서탄배수지 건설공사(우선시공분) 소규모 지하안전평가 용역,14.79,진행중,4484
E10048000006,남원주역세권 A-2블록 중흥S-클래스 공동주택 신축공사,16.01,진행중,4485
E00013000036,GST판교 R&D센터 신축공사,12.60,진행중,4486
E10131000013,전주 대자인병원 증축공사,19.93,진행중,4487
E00080000096,진천군 광혜원면 실원지구 물류센터 신축공사,12.42,진행중,4488
E10137000006,양주 옥정메트로 The 로드 공동주택 및 근생시설 신축사업,17.60,진행중,4489
E10173000002,까치울정수장 고도정수처리시설 설치사업,14.00,진행중,4490
E10104000038,성남금토지구 A6블럭 공동주택 신축공사 소규모지하안전평가,12.35,진행중,4491
E00102000205,대치동 근린생활시설 신축공사 中 소규모 지하안전평가 용역 등,18.35,진행중,4492
E10053000048,수원 당수 지구 업무시설 2-2 신축공사,17.11,진행중,4493
E10091000035,경기도 남양주시 다산동 6164-4(업무4-5) 업무용지 신축공사,17.44,진행중,4494
E00164000056,대한항공 T2 IOC 건립 소규모 지하안전평가용역,13.08,진행중,4495
E00062000064,동대문구 장안동 주상복합 신축공사,19.92,진행중,4496
E00186000043,킨텍스로 입체교차로 소규모 지하안전영향평가용역,11.35,진행중,4497
E10116000009,강원도 고성군 토성면 청간리 공동주택 개발사업 지하안전평가,13.61,진행중,4498
E10110000005,인천계양 국도39호선(벌말로) 확장공사(부천시구간) 지하안전영향평가용역,17.53,진행중,4499
E00131000092,속초시 청호동 주상복합 신축공사,19.85,진행중,4500
E10086000052,처인구 남사읍 북리 31-7번지 근린생활시설+기숙사 신축공사 소규모지하안전평가,13.85,진행중,4501
E00049000032,강남구 역삼동 649-14 업무시설 신축공사,17.22,진행중,4502
E00164000057,현대성우8단지 아파트 리모델링 소규모지하안전영향평가 용역,13.36,진행중,4503
E10109000007,"영동양수발전소 1,2호기 건설사업",13.35,진행중,4504
E10128000037,강남구 역삼동 628-11번지 신축공사 소규모 지하안전평가 용역,15.94,진행중,4505
E00062000065,광주시 송배수시설 확충사업(쌍령2배수지) 소규모 지하안전영향평가,17.61,진행중,4506
E00023000108,대구대명 LH참여형 가로주택정비사업 소규모 지하안전평가 변경 용역,17.56,진행중,4507
E00098000073,대전 도안 2-5지구 29BL 공동주택 신축공사 소규모 지하안전평가,15.70,진행중,4508
E00098000074,대전 도안 2-5지구 31BL 공동주택 신축공사 소규모 지하안전평가,13.04,진행중,4509
E00218000069,해운대제일교회신축공사,14.95,진행중,4510
E00205000049,용산구 이촌1동 302-44외 7필지 뉴포트 이촌 빌딩 신축공사,19.61,진행중,4511
E10083000034,부산금정경찰서 청사 신축공사,11.96,진행중,4512
E00134000155,서구 석남동 491-1번지  오피스텔 신축공사 소규모지하안전평가,17.96,진행중,4513
E00043000074,이문2동 복합청사 및 공영주차장 건립사업 소규모 지하안전영향평가 수립용역,11.87,진행중,4514
E00163000041,파주시 운정지구 주복 3BL 주상복합 신축공사 소규모지하안전평가 용역,19.25,진행중,4515
E00163000042,파주시 운정지구 주복 4BL 주상복합 신축공사 소규모지하안전평가 용역,18.83,진행중,4516
E00102000206,금천세무서 청사신축 소규모지하안전영향평가 용역,14.12,진행중,4517
E10055000008,남안성 PFV 물류센터 B동 신축공사,15.33,진행중,4518
E00039000044,안성시 죽산면 당목3지구 물류센터 신축공사 소규모지하안전평가 용역,18.26,진행중,4519
E00066000215,방배7구역 주택재건축정비사업,19.74,진행중,4520
E00020000032,국도37호선 양평옥천-가평설악 도로건설공사 소규모지하안전영향평가용역,11.39,진행중,4521
E00133000110,은평뉴타운 편익4 복합시설 신축공사,19.44,진행중,4522
E00024000043,부천대학교 소사캠퍼스 2단계사업 건축설계 용역,14.80,진행중,4523
E10010000004,노온정수장 고도정수처리 소규모 지하안전평가,13.10,진행중,4524
