evalNo,evalNm,constCost,maxDigDepth,digCapacity,startYmd,endYmd,evalCost,proStage,digArea,no
E00023000116,신월동 세화연립 가로주택 정비사업,19000.00,12.10,0.00,20241028,20241230,38500.00,작성중,1452,1
E00239000025,주암동 1-1번지 과천 R&D센터 신축공사,57230.00,15.30,0.00,20240909,20241024,70400.00,진행중,4314,1
E00198000047,오산동 복합시설 신축공사 중 지하안전평가 용역,60000.00,19.45,0.00,20240520,20241224,82500.00,진행중,1382,1
E00088000038,양주시 덕계지구 공동주택개발사업 소규모지하안전평가(재협의) 용역,353300.00,13.85,0.00,20241015,20250331,71500.00,진행중,26012,1
E00050000006,평동산단 완충저류시설 설치사업 소규모지하안전평가,116300.00,14.90,0.00,20221122,20230521,132878.00,진행중,5560,1
E00079000013,산청생초 통합정수장 증설 및 지방상수도확장사업 소규모 지하안전영향평가용역,6200.00,11.53,0.00,20240319,20241030,34984.00,진행중,132,1
E10162000013,상도생활SOC 복합시설 부지 지하안전평가 용역,30000.00,14.06,0.00,20241023,20241231,45650.00,진행중,975,1
E00022000148,인천 검단지구 AA24BL 공동주택 신축공사,500000.00,13.41,0.00,20241001,20241025,66000.00,진행중,50411,1
E00143000063,안양동 근린생활시설 신축공사 지하안전평가 및 흙막이설계 용역,18000.00,13.98,0.00,20240930,20241209,33000.00,진행중,2056,1
E10078000016,충남미술관 및 공영주차장 건립사업 소규모 지하안전평가 재협의 용역,74800.00,15.91,0.00,20240925,20250123,21500.00,진행중,16679,1
E10173000003,섬진강계통 광역상수도 노후관 개량사업 소규모 지하안전평가 용역,33885.00,12.10,0.00,20240805,20241202,58828.50,진행중,40,1
E00083000057,부산광역시 남구 문현4동 복합청사 건립공사,8600.00,18.39,0.00,20240918,20241016,40000.00,진행중,646,1
E10138000008,청담동 78-5번지 업무시설 신축공사 소규모 지하안전평가 용역,6200.00,19.82,0.00,20240813,20250103,39050.00,진행중,339,1
E00038000135,서플러스글로벌 B동 신축 설계 소규모 지하안전평가,50300.00,12.00,0.00,20241007,20241206,33000.00,진행중,5512,1
E00232000010,성수동1가 10-2외 2필지 업무시설 및 근린생활시설 신축공사 중 소규모지하안전평가 용역,11500.00,16.41,0.00,20240717,20241220,29700.00,진행중,668,1
E00055000159,오류동 청년주택 신축공사 중 소규모지하안전평가용역,13700.00,14.00,0.00,20240911,20241227,35200.00,진행중,574,1
E10077000008,청운교회 교육관 신축공사,20000.00,14.79,0.00,20240901,20241106,38500.00,진행중,915,1
E00167000014,중랑물재생센터 시설현대화(2-1단계) 소규모 지하안전평가용역,317150.00,14.90,0.00,20240814,20250110,57616.00,진행중,11506,1
E00134000185,화성동탄A58블록 공동주택 신축공사 소규모 지하안전평가,223100.00,15.50,0.00,20241115,20250228,49500.00,진행중,41902,1
E10048000007,용인 고림지구 H5블럭 공동주택 신축공사,265000.00,12.45,0.00,20240906,20241111,66000.00,진행중,35590,1
E10104000045,성남금토지구 A6블럭 공동주택 신축공사 소규모지하안전평가,198700.00,13.25,0.00,20231101,20241130,49500.00,진행중,9268,1
E00066000225,롯데 온라인 스토어 CFC 고양 (소규모지하안전영향평가),80000.00,18.21,0.00,20240909,20250114,40000.00,진행중,18647,1
E00010000087,포천시 가채리 777 공동주택 신축공사(A1블럭),164800.00,12.46,0.00,20240405,20241114,82500.00,진행중,21389,1
E00010000088,포천시 가채리 777 공동주택 신축공사(A2블럭),182300.00,10.54,0.00,20240405,20241114,88000.00,진행중,22691,1
E10047000060,강북구 미아동 70-24번지 의료시설 신축공사 소규모지하안전평가,11500.00,19.76,0.00,20240825,20241227,30800.00,진행중,586,1
E00063000144,(재협의3차)북변3구역 주택재개발 정비사업,217200.00,17.11,0.00,20241101,20241114,38500.00,진행중,36255,1
E10055000014,"전주 우아동3가 일대, 가로주택정비사업",66000.00,14.86,0.00,20240516,20241118,31900.00,진행중,2135,1
E00109000055,시흥동 현대아파트 재건축정비사업 소규모지하안전평가(재협의) 용역,60800.00,18.95,0.00,20241101,20250331,46200.00,진행중,7277,1
E00088000039,"한남동 복합건축물 신축공사(737-20 외 2필지(18, 78)) 소규모지하안전평가",20000.00,13.56,0.00,20241008,20250331,41800.00,진행중,1075,1
E00100000011,문흥동성당 일원 우수저류시설 설치사업 소규모 지하안전평가,19900.00,13.40,0.00,20241114,20250112,18600.00,진행중,4338,1
E00027000076,김제시 서암동 공동주택 신축공사 소규모 지하안전평가,152300.00,12.68,0.00,20240617,20250217,30000.00,진행중,20668,1
E00126000092,화성동탄2 A78블록 민간참여 공공주택사업,48610.00,15.11,0.00,20240807,20250131,50000.00,진행중,54522,1
E00122000039,한남동 C주택 신축공사,8000.00,12.36,0.00,20241010,20241120,40000.00,진행중,745,1
E00055000160,동신아파트 소규모재건축정비사업,46500.00,12.19,0.00,20230524,20241125,31900.00,진행중,0,1
E00060000106,군포시 금정동 711-15번지 일원 가로주택정비사업,44500.00,16.65,0.00,20241021,20241118,55000.00,진행중,6673,1
E00063000145,신우가든아파트 일원 소규모재건축정비사업 공동주택 신축공사,70000.00,16.58,0.00,20241014,20241122,40000.00,진행중,3776,1
E00134000186,청라 의료복합타운 (아산병원_MF-①-1) 지하안전평가 용역,558900.00,19.58,0.00,20240321,20241231,150700.00,진행중,22063,1
E00027000078,용현동 684-7번지 청년주택 신축공사 소규모 지하안전평가,86500.00,17.35,0.00,20241107,20250221,53900.00,진행중,2391,1
E10131000022,전북 정읍시 연지동 52-5번지 외 3필지 소규모지하안전평가(재협의),29800.00,15.11,0.00,20241101,20250331,45000.00,진행중,1644,1
E00056000035,상대원동 138-10 공장 신축공사 소규모지하안전평가,22000.00,18.00,0.00,20240509,20241129,35200.00,진행중,4983,1
E10114000011,거제동 주거복합 신축공사,36000.00,19.10,0.00,20240601,20241127,56100.00,진행중,7120,1
E00137000044,남구 진월동 산3-1번지 공동주택 신축공사 소규모 지하안전평가 용역(공법변경)2차 재협의,145500.00,10.50,0.00,20241030,20250206,30800.00,진행중,14670,1
E00164000064,대구가톨릭대학교 칠곡가톨릭 새병원 건립사업 중 소규모 지하안전평가,112000.00,17.68,0.00,20240319,20250224,44000.00,진행중,4817,1
E00190000119,역곡동 현대아파트 소규모재건축사업,528884.00,13.50,0.00,20260101,20280531,528884.00,진행중,0,1
E00060000107,방배삼호아파트 12동13동 가로주택 정비사업,128700.00,19.27,0.00,20241007,20241202,49500.00,진행중,4821,1
E10191000006,광주광역시 소촌동 공동주택 신축공사,330000.00,11.21,0.00,20240722,20250206,33000.00,진행중,27247,1
E00133000124,소노펠리체 진도 신축공사 소규모 지하안전평가 용역,113000.00,19.75,0.00,20241130,20250212,44000.00,진행중,8802,1
E00141000050,신정2동 복합청사 신축설계용역,11920.00,14.77,0.00,20240315,20250227,49500.00,진행중,578,1
E10047000061,성도서광 가로주택정비사업 신축공사,31810.00,13.22,0.00,20240805,20241205,30800.00,진행중,2787,1
E00088000040,대구 북구 럭키아파트 가로주택정비사업 소규모지하안전평가,70300.00,12.61,0.00,20220310,20250124,39600.00,진행중,4919,1
E10157000002,장성군 지방상수도 현대화사업(노후정수장) 소규모 지하안전평가 용역,48800.00,13.90,0.00,20240730,20241206,39462.70,진행중,11206,1
E00141000051,"강일, 장지 컴팩트시티 공영차고지 입체화사업 소규모 지하안전평가 용역",355000.00,17.52,0.00,20240829,20250228,175969.00,진행중,25983,1
E10055000015,성수동1가 16-7번지 신축공사 소규모지하안전평가,40000.00,17.00,0.00,20241015,20250108,36300.00,진행중,321,1
E10110000009,인천계양 국도39호선(벌말로) 확장공사 중 차집관로 공사,112800.00,11.24,0.00,20240923,20241129,44356.00,진행중,6608,1
E00227000008,사직 오토랜드 자동차 전시장 증축공사 현장 소규모 지하안전평가,1500.00,19.30,0.00,20241210,20250210,55000.00,진행중,1739,1
E10047000062,종로구 숭인동 1370호 오피스텔 신축공사 소규모지하안전평가,27000.00,18.56,0.00,20241001,20241205,38500.00,진행중,1099,1
E00109000056,신설1구역 공공재개발사업 건설공사,97800.00,12.25,0.00,20231206,20241209,58300.00,진행중,9103,1
E00044000070,부산 아울렛(에코델타시티 프로젝트) 신축공사,720800.00,12.57,0.00,20241101,20250430,50000.00,진행중,84283,1
E10047000063,수원 권선구 호매실동 1406-5 복합건물 신축공사,26000.00,18.24,0.00,20241024,20241213,49500.00,진행중,802,1
E00063000149,연세대학교 제5공학관 신축공사,68200.00,18.14,0.00,20241102,20241215,49940.00,진행중,1986,1
E10159000010,"수원시 권선구 세류동 1154-18, 31번지 오피스텔 신축공사 소규모 지하안전평가",30000.00,12.31,0.00,20241127,20250331,44000.00,진행중,417,1
E00131000097,(재협의)신내4 공공주택 건설사업 및 광역상수도 이설공사 지하안전영향평가용역,56770.00,13.07,0.00,20241114,20241216,187154.00,진행중,12085,1
E00194000016,방위사업청 청사 신축공사 소규모 지하안전평가,228278.00,14.58,0.00,20240820,20250228,68200.00,진행중,23940,1
E10162000014,서울시립도서관(동대문) 건립사업 소규모 지하안전평가 용역,139000.00,15.41,0.00,20240425,20250415,54450.00,진행중,10853,1
E00226000032,다산 공공하수처리장 증설공사 소규모 지하안전영향평가 용역,11100.00,11.62,0.00,20240709,20250130,43390.00,진행중,4971,1
E00132000002,남해군 청사신축 사업 소규모지하안전평가,9999.00,12.10,0.00,20220725,20250202,55740.00,진행중,0,1
E00033000056,(재협의)인천검단신도시 AA32블럭 공동주택 신축공사,405000.00,12.41,0.00,20221121,20241220,49500.00,진행중,31344,1
E00043000079,이천 증포5지구 도시개발사업 신축공사,230300.00,14.44,0.00,20240507,20241220,44000.00,진행중,14227,1
E00134000187,(재협의)용인 양지지구 1블럭 공동주택 신축공사 소규모 지하안전평가,483800.00,18.60,0.00,20240603,20250131,77000.00,진행중,48566,1
E00185000007,상계마들단지 재정비사업 소규모 지하안전평가 용역,122400.00,11.41,0.00,20230329,20250425,50674.00,진행중,6645,1
E10192000001,명례일반산업단지 매립장 지하안전평가 용역,18000.00,19.70,0.00,20241126,20241224,66000.00,진행중,9031,1
E10162000015,구립 노인종합복지타운 지하안전평가 용역,21400.00,13.31,0.00,20240502,20250221,52060.00,진행중,1141,1
E00116000083,(재협의) 삼산 대보아파트 주택재건축정비사업,190000.00,15.44,0.00,20241101,20241213,110000.00,진행중,13910,1
E00027000079,간석동 212-2외 4필지 청년주택 신축공사 소규모 지하안전평가,49900.00,19.80,0.00,20241204,20250331,52800.00,진행중,1425,1
E00031000075,대명6동44구역 재건축정비사업조합 소규모지하안전평가 용역,369200.00,15.75,0.00,20231218,20241220,60500.00,진행중,28717,1
E10006000056,부산시 중구 남포동3가 생활형숙박시설 소규모지하안전평가,30000.00,11.00,0.00,20241226,20250331,55000.00,진행중,764,1
E10008000032,용인 풍덕천동 71-1번지 일원 (풍덕천2지구 A2BL) 공동주택 신축공사 소규모지하안전영향평가,349600.00,14.52,0.00,20241018,20280901,99000.00,진행중,19546,1
E00134000188,김포한강시네폴리스 주상복합 신축공사 소규모 지하안전평가,1923000.00,16.94,0.00,20240701,20241230,110000.00,진행중,68916,1
E00049000034,병점동 887-8번지 오피스텔 신축공사,25000.00,15.86,1366.59,20241129,20241230,30800.00,진행중,0,1
E00122000040,안양동 689-100번지 외 2필지 오피스텔 신축공사,32200.00,15.58,0.00,20241205,20250331,47300.00,진행중,671,1
E00023000118,더 뉴 컨벤션 웨딩홀 증축공사 소규모 지하안전평가,29500.00,15.64,0.00,20241129,20250130,27500.00,진행중,631,1
E10047000064,강북구 번동 463-1 복합건물 신축공사,8000.00,13.80,0.00,20241209,20250103,33000.00,진행중,685,1
E00126000093,7호선 노원역 승강편의시설 설치공사,9774.00,15.47,0.00,20240724,20250226,75931.00,진행중,397,1
E00157000024,신사동 623-2번지 신축공사,13000.00,19.92,0.00,20241106,20241216,36300.00,진행중,960,1
E00116000084,(재협의)구로동 440번지일대(보광아파트) 재건축 정비사업,170000.00,11.51,0.00,20241101,20241227,88000.00,진행중,22750,1
E00083000058,부산광역시 사하구 당리2구역 주택재개발 정비사업,176825.00,15.30,0.00,20241129,20241223,35000.00,진행중,16514,1
E10191000008,구로구 구로5동 동도오피스텔 신축공사,32560.00,19.42,0.00,20241021,20250321,44000.00,진행중,1119,1
E10068000009,현대이엔이프 열병합발전소 천연가스 공급시설  건설공사,43.00,15.22,0.00,20230518,20250110,66982.00,진행중,37,1
E00203000128,고양시 일산동구 식사동 825-12 자동차관련시설 신축공사 소규모지하안전평가,22100.00,15.58,0.00,20241031,20250401,59400.00,진행중,3309,1
E00078000011,안양동 517-14번지외 3필지 오피스텔 신축공사 소규모지하안정평가 용역,49000.00,12.90,0.00,20241105,20250405,91300.00,진행중,3036,1
E00203000129,인천 계양구 작전동 96번지외 6필지 신축공사,30000.00,13.91,0.00,20241215,20250430,53900.00,진행중,2230,1
E00190000120,인천 신흥동 임대주택 신축공사,187400.00,12.78,0.00,20250102,20270831,29700.00,진행중,8914,1
E00063000153,경기도 오산시 서2구역 공동주택 신축공사,740300.00,14.23,0.00,20241201,20241226,60500.00,진행중,64837,1
E10047000065,신월동 421-6번지 남도연립 가로주택정비사업 소규모지하안전평가,14510.00,11.50,0.00,20241101,20250113,41800.00,진행중,1164,1
E00066000228,대구 학정역지구  도시개발사업,408000.00,10.79,0.00,20241112,20241226,25000.00,진행중,42805,1
E00116000085,화랑주택 소규모재건축정비사업,50100.00,12.93,0.00,20241111,20250116,53900.00,진행중,4897,1
E00063000154,해운대 우동 시니어복합시설 신축공사,60000.00,12.73,0.00,20250102,20250114,29700.00,진행중,2529,1
E00098000087,도마변동12구역 재개발정비사업 소규모지하안전영향평가,418700.00,15.98,0.00,20211029,20250331,110000.00,진행중,99928,1
E00098000088,도마변동5구역 재개발정비사업 소규모 지하안전평가 용역 ,300000.00,18.99,0.00,20230510,20250331,132000.00,진행중,85987,1
E00122000041,부천시 고강동 삼우4차아파트 가로주택정비사업,56300.00,13.60,0.00,20241120,20250114,45100.00,진행중,2317,1
E00178000018,서울시 송파구 가락동 123-9외 1필지 신축공사 소규모지하안전평가,6000.00,19.81,0.00,20241028,20250117,16170.00,진행중,480,1
E00243000118,동양아파트 인근구역 주택재개발 정비사업,28700.00,10.85,0.00,20250701,20250930,52800.00,진행중,2521310,1
E00057000076,진천 이지 라포레스타 민간임대아파트 신축공사,193500.00,19.30,0.00,20250101,20250310,60000.00,진행중,30336,1
E10128000047,논현동 128-9번지 신축공사에 따른 소규모 지하안전평가 용역,5000.00,19.17,0.00,20241127,20250326,78100.00,진행중,410,1
E00198000048,대전시 대덕구 케이알로지스 데이터센터,66500.00,10.50,0.00,20240925,20250331,71500.00,진행중,7276,1
E10136000003,제천시 소각시설 증설공사 소규모지하안전평가용역,70774000000.00,16.38,0.00,20241017,20250315,20710.00,진행중,10073,1
E00131000098,김포 풍무양도지구 도시개발사업(1단지) 소규모지하안전평가,570000.00,10.69,0.00,20231010,20250117,66000.00,진행중,28229,1
E10191000009,수원시 서둔동 근린생활 신축공사,41000.00,17.29,0.00,20240909,20250226,38500.00,진행중,1800,1
E00023000119,논현동 125-8번지 근린생활시설 신축공사,5000.00,18.33,0.00,20241105,20250117,66500.00,진행중,380,1
E00131000099,김포 풍무양도지구 도시개발사업(3단지) 소규모지하안전평가,158000.00,12.63,0.00,20231010,20250117,50600.00,진행중,1810,1
E10141000002,POST TOWER 광주수완 건립공사 소규모 지하안전평가용역,82.00,18.01,0.00,20230713,20250102,82040.00,진행중,6038,1
E10173000004,별내노인복지관 건립,26400.00,12.96,0.00,20241030,20250831,54616.00,진행중,1932,1
E10107000002,"옛, 성동구치소 이전부지 신혼희망타운 1, 2 소규모 지하안전평가용역",94228.00,14.61,0.00,20220223,20250716,54960.00,진행중,4919,1
E10107000003,"옛, 성동구치소 이전부지 신혼희망타운 1, 2 소규모 지하안전평가용역",377372.00,15.06,0.00,20220223,20250716,54960.00,진행중,31909,1
E10092000028,"인천 효성구역 도시개발사업 신축공사 3블럭, 4블럭 내측 단차부 지하안전평가",1744340.00,18.83,0.00,20240607,20241025,58300.00,진행중,143747,1
E10162000017,수표지구 기부채납부지 공공임대시설 설계용역 중 소규모지하안전평가 용역,35190.00,17.16,0.00,20241219,20250117,36300.00,진행중,1097,1
E00023000120,창동 12번지 근생/기숙사 소규모 지하안전평가 관련 용역,1400.00,18.67,0.00,20241101,20250412,56500.00,진행중,529,1
E00031000076,이천동 사랑마을 2단지 가로주택정비사업 소규모지하안전평가 용역,62200.00,10.78,0.00,20241114,20250122,44000.00,진행중,5502,1
E10147000009,의왕 미래교육센터 건립 소규모 지하안전평가 용역,29996.00,19.71,0.00,20241010,20250407,42247.00,진행중,2781,1
E10008000033,풍덕천2지구 어린이공원 공영주차장 건립사업,24900.00,19.10,0.00,20241018,20280901,104500.00,진행중,2440,1
E00095000049,이천시 마장면 이평리 (461-6번지) 물류센터 신축공사 소규모 지하안전평가,97000.00,19.84,0.00,20241024,20251024,66000.00,진행중,32169,1
E00164000065,대구동산병원 장례식장 건립 소규모 지하안전평가 용역,20000.00,16.91,0.00,20241118,20250123,40000.00,진행중,2888,1
E00173000014,울산다운2 A-3BL 공동주택 건설사업 소규모 지하안전평가 용역,30000.00,16.70,0.00,20240926,20250725,71168.00,진행중,55586,1
E10047000066,서초구 양재동 352번지 근린생활시설 신축공사 소규모지하안전평가 용역,4500.00,19.50,0.00,20241118,20250203,36300.00,진행중,341,1
E00133000128,(재협의)이천아미지구 공동주택 신축공사 지하안전평가,460000.00,16.11,0.00,20250113,20250430,96800.00,진행중,33597,1
E00042000075,고려대학교 자연계 중앙광장 신축공사 소규모지하안전평가 용역,125900.00,15.30,0.00,20240830,20250123,58300.00,진행중,16398,1
E00088000041,청주 개신2지구 저류시설 등 신축공사 소규모지하안전평가,6000.00,14.55,0.00,20240910,20250330,48730.00,진행중,1755,1
E00045000035,LG복지재단 성남 청년자립 지원센터 소규모 지하안전평가 용역,23000.00,19.92,0.00,20240702,20250314,55000.00,진행중,709,1
E00017000118,성남시 위례택지개발지구 도시지원시설용지 지원3부지 소규모지하안전평가용역,130000.00,19.70,0.00,20241003,20250123,33000.00,진행중,5904,1
E10104000048,서울시 용산구 한남동 383외8필지 토목설계용역 소규모지하안전평가,3000.00,11.81,0.00,20250102,20250331,66000.00,진행중,319,1
E00099000055,판교대장 종합사회복지관 건립공사 소규모 지하안전평가,1000.00,13.47,0.00,20241212,20251231,42595.00,진행중,1820,1
E00021000034,경기도 수원시 영통동 961-11 공동주택 개발사업 ,157850.00,10.31,0.00,20241210,20250205,32780.00,진행중,23410,1
E10131000023,서울특별시 강남구 청담동 6-21 근린생활시설 신축공사,1400.00,19.96,0.00,20250206,20250630,33000.00,작성중,343,1
E00133000129,쌍문1동 공공복합청사 신축 소규모 지하안전평가 용역,29500.00,12.06,0.00,20250204,20250318,21890.00,진행중,1735,1
E00039000045,용인시 양지2지구 공동주택 신축공사 소규모지하안전평가 용역,341600.00,12.98,0.00,20240624,20250325,69300.00,진행중,22708,1
E00049000035,부천시 한아름아파트 소규모재건축사업 신축공사,13500.00,14.72,1473.18,20220310,20250212,44000.00,진행중,1473,1
E00134000189,시티오씨엘 8단지(공동2) 지하안전영향평가용역,587000.00,13.91,0.00,20211227,20250313,74800.00,진행중,52440,1
E10077000009,	서을특별시 서초구 서초동 근생 및 업무시설 신축공사,5000.00,19.60,0.00,20250103,20250211,33000.00,진행중,915,1
E10131000024,야목지역주택조합 공동주택 신축공사,200000.00,19.98,0.00,20250211,20250630,214500.00,진행중,42365,1
E00149000065,경기도 화성시 신동 근상40-3BL 근린생활시설 신축공사 소규모지하안전평가,12500.00,12.82,0.00,20241224,20250331,44000.00,진행중,1390,1
E00023000121,용인 신대지구 오피스텔 신축공사,20000.00,19.64,0.00,20250108,20250213,55000.00,진행중,991,1
E10120000027,중구 구립공공도서관 건립 소규모 지하안전평가 용역,44200.00,15.46,0.00,20231122,20250531,29000.00,진행중,2094,1
E10104000049,봉선사 명상체험센터 건립공사 소규모 지하안전영향평가 용역,20000.00,11.88,0.00,20241101,20250212,38500.00,진행중,4689,1
E00176000033,천안하수처리장 현대화사업,6700.00,16.50,0.00,20250210,20250217,33000.00,진행중,5014,1
E00179000014,장대교차로 입체화 소규모 지하안전평가 용역,31110.00,14.31,0.00,20240807,20250217,42697.20,진행중,7600,1
E10122000012,대구북부경찰서 증축사업 소규모지하안전영향평가용역,41323.00,16.29,0.00,20241111,20250409,43000.00,진행중,3265,1
E10162000018,의왕월암  A-3BL 아파트 건축공사 소규모 지하안전평가용역,289500.00,15.37,0.00,20241201,20250203,47000.00,진행중,23227,1
E00131000100,인천광역시 미추홀구 용현동 624-95번지 신축공사 소규모지하안전평가,60000.00,18.16,0.00,20241226,20250218,72600.00,진행중,119111,1
E00223000033,항동 국민체육센터 건립사업 소규모 지하안전평가 용역,50000.00,17.41,0.00,20251001,20260731,22000.00,진행중,1185,1
E00232000011,안양동 517-23 외 3필지 주상복합 신축공사,44000.00,17.36,0.00,20250121,20250327,22000.00,진행중,1318,1
E00060000108,서초동 1601-9 오피스텔 신축공사,25000.00,17.88,0.00,20250108,20250220,44000.00,진행중,427,1
E00060000109,두암빌라 소규모재건축정비사업,76900.00,18.66,0.00,20250129,20250221,60500.00,진행중,4826,1
E10128000049,경상북도 안동시 태화지구 공동주택 신축공사 소규모 지하안전평가 용역,360000.00,10.60,0.00,20241209,20250519,121000.00,진행중,32445,1
E10091000040,"소래초 그린스마트 미래학교 및 급식소, 수영장 증축공사 중 (소규모)지하안전평가, 지반조사, 하수관로 CCTV조사 용역",110000.00,15.00,0.00,20250113,20250219,104665.00,진행중,4521,1
E10131000025,서울특별시 강남구 삼성동 112-21 업무시설 신축공사,13000.00,18.24,0.00,20250219,20250731,41800.00,진행중,683,1
E10158000001,양산부산대학교병원 스마트 진료지원교육물류센터 건립,6330.00,14.96,0.00,20241203,20250212,43500.00,진행중,3583,1
E10191000010,동수역 3번 출입구 이설 및 개간사업,5000.00,12.49,0.00,20250113,20250220,55000.00,진행중,326,1
E00116000086,수원 장안아파트 가로주택정비사업,53300.00,13.40,0.00,20250103,20250219,49500.00,진행중,4272,1
E00095000051,이천시 부발읍 고백리 (산59번지 일원) 물류센터 소규모 지하안전평가 용역,42500.00,17.56,0.00,20230106,20270630,5280.00,진행중,20134,1
E00137000045,담양 담빛시티 민간임대 공동주택 신축공사,125000.00,11.86,0.00,20250201,20250430,41800.00,진행중,11770,1
E00055000162,경남타운 주택재건축정비사업 소규모지하안전평가,257000.00,12.65,0.00,20240618,20250228,60000.00,진행중,4345,1
E10006000058,울산 신정동 1151-1번지일원 소규모지하안전평가 재협의,220000.00,13.79,0.00,20250203,20250531,33000.00,진행중,9856,1
E00055000163,형곡4주공아파트 재건축정비사업 소규모지하안전평가,9999.00,12.46,0.00,20240120,20250831,47300.00,진행중,29915,1
E00203000130,인천 서구 당하동 1237번지 근린생활시설 신축공사 소규모 지하안전평가,27000.00,16.89,0.00,20250103,20250531,52800.00,진행중,1858,1
E00164000066,하나드림타운 연결통로 및 주차램프 증축공사 소규모지하안전평가 용역,3300.00,18.81,0.00,20240724,20250321,69300.00,진행중,1550,1
E00141000052,2025년 개포공동구 대체관로 구축공사 소규모 지하안전영향평가 용역,7000.00,14.69,0.00,20241126,20250618,57328.00,진행중,62,1
E00001000094,인천 용현학익 2-2BL 인하대역 1구역 도시개발사업 내 공동주택 신축공사 소규모 지하안전평가 ,708818.00,10.16,0.00,20250120,20250512,69300.00,진행중,48383300,1
E00133000132,이천아미지구 공동주택 신축공사 소규모지하안전평가,460000.00,16.11,0.00,20250113,20250320,96800.00,진행중,33597,1
E00033000057,남원주역세권 AC-5블럭 공동주택 신축공사 소규모 지하안전평가,448800.00,14.75,0.00,20241115,20250306,38500.00,진행중,27969,1
E00043000081,완주군 삼례읍 삼례리 1273-1번지 일대 주상복합 신축공사,115300.00,19.00,0.00,20240901,20250228,60000.00,진행중,16734,1
E00047000208,마곡동 782-5 근린생활시설 신축공사,22500.00,14.02,0.00,20250106,20250530,85800.00,진행중,495,1
E10104000050,광명시 자원회수시설 증설공사 소규모지하안전영향평가,91240.00,17.56,0.00,20250117,20250516,50125.00,진행중,7092,1
E10174000006,송정리버파크 지역주택조합 아파트 신축공사,216000.00,15.92,0.00,20250203,20250228,44000.00,진행중,21499,1
E10085000035,덕이동 322-1 의료시설(병원) 신축공사,33000.00,18.00,0.00,20250206,20251231,38500.00,진행중,0,1
E00243000119,"경기도 안양시 안양동 688-28, 30 신축공사",19800.00,17.05,0.00,20250210,20250530,71500.00,진행중,799,1
E10138000009,서초동 1575-8외 1필지 신축사업,16000.00,19.62,0.00,20241001,20250610,33440.00,진행중,645,1
E00031000077,영남대학교 의과대학 연구동 신축공사,40600.00,15.28,0.00,20230817,20250206,49500.00,진행중,210019,1
E00082000039,갈산동 183-1번지 일원 소규모정비사업,100000.00,10.71,0.00,20240415,20250307,157300.00,진행중,7186,1
E00143000064,"논현동 42-11,12번지 신축공사에 따른 소규모지하안전영향평가 용역",75000.00,14.92,0.00,20241128,20250409,48400.00,진행중,492,1
E00080000102,미아동 760-38번지 일대 자율주택정비사업,22000.00,14.70,0.00,20241211,20250304,36300.00,진행중,1393,1
E00122000043,의왕초평지구 C1-3 근린생활시설 및 업무시설 신축공사 소규모 지하안전평가서,15000.00,11.94,0.00,20250203,20250305,49500.00,진행중,1339,1
E00117000025,오산 세교2지구(A20BL) 힐데스하임 신축공사 중 지하안전평가 재협의,285800.00,16.60,0.00,20250203,20250415,44000.00,진행중,41728,1
E00184000035,창원특례시 진해구 공동주택 건립사업 소규모 지하안전평가(재협의) 용역,262188.00,12.95,0.00,20250203,20250519,20000.00,진행중,18184,1
E00033000058,용인국제물류 4.0 물류단지 M6물류센터,269000.00,19.26,0.00,20231111,20250326,66000.00,진행중,38704,1
E10132000024,"인천영종하늘도시 RC4-1,2블럭 대방디에트르 건설공사",760000.00,11.98,0.00,20231019,20250311,74000.00,진행중,0,1
E10005000025,남천천 신협 본점 신축공사,25000.00,13.58,0.00,20241202,20250306,77000.00,진행중,747,1
E00066000231,아세아아파트 특별계획구역 주택건설사업 (재협의),2120000000.00,13.86,0.00,20240306,20250310,5000.00,진행중,38311000,1
E00243000120,"경기도 안양시 안양동 537-1, 5번지 신축공사",45000.00,14.00,0.00,20250120,20250630,93500.00,진행중,1917,1
E10086000060,(재협의)(재협의)순천시 용당동 지역주택조합 공동주택 건설사업 소규모지하안전평가,138700.00,19.92,0.00,20250218,20250310,33000.00,진행중,33687,1
E00108000004,인천통합보훈회관 건립공사 소규모 지하안전평가 용역,20000.00,16.60,0.00,20241201,20250529,60951.00,진행중,1717,1
E00035000093,군포대야미 A-2BL 공공주택 건설사업 소규모 지하안전평가 용역,659964.00,16.67,0.00,20241017,20250314,77837.00,진행중,54213,1
E00109000058,장안동 374-3외 4필지 오피스텔 신축공사,78000.00,19.65,0.00,20250110,20250314,44000.00,진행중,2065,1
E10104000051,신사동 532-8 근린생활시설 신축공사 소규모지하안전평가,7000.00,19.70,0.00,20250304,20250314,77000.00,진행중,898,1
E00116000087,영등포 필립 메디컬 센터 재건축 공사,40300.00,18.37,0.00,20190930,20191108,40700.00,진행중,818,1
E00048000001,과천주공4단지 주택재건축정비사업조합,473328.00,15.45,0.00,20240131,20250312,10.00,진행중,60679,1
E00063000158,"성남시 수정구 태평동 3495-1,2,3,4번지 신축공사",22000.00,15.78,0.00,20240923,20250531,48000.00,작성중,539,1
E00131000102,공항동 문화체육센터 생활SOC복합화사업 소규모지하안전평가용역,29500.00,19.77,0.00,20240711,20250318,46440.00,진행중,1554,1
E00116000088,(재협의)영등포 필립 메디컬 센터 재건축 공사,40300.00,19.47,0.00,20241218,20250314,38500.00,진행중,780,1
