evalNo,evalNm,maxDigDepth,proStage,no
E00243000062,인천석남1 가로주택정비사업 주상복합아파트 건설공사,23.73,진행중,1354
E00063000078,안산시 고잔동 오피스텔 신축공사,26.32,진행중,1355
E00224000021,천호동 550 오피스텔 신축공사,33.27,진행중,1356
E00239000011,캐피탈랜드 데이터센터(SL3x) 신축공사,25.16,진행중,1357
E00133000076,당산동 5가 9-9번지 지식산업센터 신축공사,33.20,진행중,1358
E00066000133,대구광역시 달서구 본동 743번지 주상복합 신축공사,27.67,진행중,1359
E10132000003,"대치동 OO빌딩(대치동 913-12,13) 신축공사 지하안전평가 용역",26.61,진행중,1360
E00023000075,㈜네이처에코 폐기물처리시설 조성,34.00,진행중,1361
E00001000058,여수시 학동 68-15일원 주상복합 신축공사 (지하안전영향평가),31.41,진행중,1362
E00208000016,인덕원~동탄 복선전철 제8공구 지하안전영향평가 용역,43.46,진행중,1363
E00066000136,수표구역 도시정비형 재개발구역 정비계획,29.09,진행중,1364
E00010000052,청담동 1번지 주거복합 신축공사 지하안전영향평가 용역,28.45,진행중,1365
E00066000137,대구 동구 신암동 주거복합 신축공사,26.25,진행중,1366
E00036000033,고양덕은 업무시설 1블록 지식산업센터 신축공사 대규모 지하안전평가 용역,25.90,진행중,1367
E00030000038,안양 박달(617-12) 하이테크 지식산업센터 신축공사,30.58,진행중,1368
E10076000003,회야계통 송수관로 복선화사업(상개삼거리~명촌교북단)지하안전영향평가,7.20,진행중,1369
E00099000036,수원덕산병원 신축공사 지하안전영향평가(재협의서),23.51,진행중,1370
E00194000008,무안지역 전기공급시설 전력구공사 지하안전영향평가용역,13.10,진행중,1371
E00099000037,수원덕산병원 신축공사 지하안전평가 재협의(2차),23.51,진행중,1372
E10086000025,검단지구 주수송관 건설공사(김포지역)2공구 지하안전평가,14.02,진행중,1373
E00139000041,용수골~남간정사 도로개설공사 지하안전영향평가용역,33.20,진행중,1374
E00066000138,판교 641 프로젝트,35.53,진행중,1375
E00102000147,하남 미사지구 자족8-5블록 유통업무설비 신축공사 중 지하안전평가,27.99,진행중,1376
E00137000022,광주 치평동1230 신축공사,23.50,진행중,1377
E00163000025,대전 하수 지하안전영향평가 용역,39.81,진행중,1378
E00099000038,강북구 삼양사거리 특별계획구역III 주거복합 신축공사 지하안전평가(재협의),24.45,진행중,1379
E00249000008,범어동 주거복합 신축공사 지하안전평가,26.10,진행중,1380
E00024000026,의정부시 의정부동 436번지일원 주상복합 신축공사,26.80,진행중,1381
E10080000009,속초 청호동 459-122 일대 주상복합 신축공사 중 지하안전영향평가 용역,23.45,진행중,1382
E00247000030,영등포구 당산동5가(9-13) 00지식산업센터 신축공사,29.80,진행중,1383
E00102000148,삼성동 169-9번지 소규모 지하안전 영향평가 용역,28.34,진행중,1384
E10104000019,서울시 강남구 역삼동 819-2번지 근린생활 및 업무시설 신축공사,27.83,진행중,1385
E10104000020,"중산동 1873-19(C7-8-5)번지 근생, 숙박시설 신축공사",24.66,진행중,1386
E00190000072,천안시 성정동 공공민간임대주택 신축공사 지하안전평가,25.43,진행중,1387
E00164000036,당산동 생각공장 개발사업 중 지하안전영향평가,22.17,진행중,1388
E00035000074,마곡D40-2 연구시설 신축공사 지하안전평가 용역,21.65,진행중,1389
E00141000033,서울시 영등포구 신길동 1300 청년주택 신축공사 지하안전영향평가 용역,29.80,진행중,1390
E00039000028,서초구 서초동 역세권 청년주택 신축공사 지하안전평가 재협의 용역,24.62,진행중,1391
E00200000046,속초중앙동주택재개발정비사업 지하안전영향평가용역,30.82,진행중,1392
E10075000007,진건~오남간 도로확포장공사 지하안전영향평가용역,21.40,진행중,1393
E00062000039,안양시 만안구 안양동 534-1외 1필지 팬트힐 안양 신축공사,29.56,진행중,1394
E00190000074,대전 도안지구 상업 6-1블럭 오피스텔 신축공사 지하안전평가,23.86,진행중,1395
E00190000075,대전시 도안지구 상업 6-3블럭 오피스텔 신축공사 지하안전평가,23.76,진행중,1396
E10122000002,154kV 거제변전소 인출T/L 지장송전선로 지중화 이설공사 중 지하안전영향평가 용역,23.69,진행중,1397
E00126000063,하프학당빌딩 신축공사,27.34,진행중,1398
E00062000040,서판교 대장지구 2-1블럭 업무시설 신축공사,21.13,진행중,1399
E00176000020,안양시 동안구 비산동 1112번지 오피스텔 신축공사 중 지하안전평가보고서,37.06,진행중,1400
E00033000028,"인천검단신도시 C3-1-4,5 블록 오피스텔 개발사업",31.36,진행중,1401
E00083000034,명장공원 비공원시설 공동주택 신축공사(1단지),26.86,진행중,1402
E00116000050,포항 이인지구 주상복합 신축공사,30.53,진행중,1403
E10097000036,대구 대명동 영대병원역 주거복합 신축공사(대규모),25.16,진행중,1404
E00143000043,안양시 동안구 관양동 1505-15 및 31번지 신축공사 지하안전평가,23.22,진행중,1405
E00190000076,대전 유성구 용계동 667-8 오피스텔 신축공사,30.19,진행중,1406
E00063000082,연신내 304-2번지 복합시설 신축,38.55,진행중,1407
E00066000140,(재협의)대구광역시 동구 신천동 주거복합 신축공사 지하안전평가서,30.23,진행중,1408
E10056000020,한국일보 용산사옥 신축공사,43.54,진행중,1409
E00134000095,"오산세교 C1-1-1,2,3블럭 업무복합시설 건설에 따른 지하안전영향평가용역",28.22,진행중,1410
E00114000032,성수동2가 273-55 지식산업센터 신축공사에 따른 지하안전평가용역,28.75,진행중,1411
E10051000011,남양주 진접2 공공주택지구 우수암거 비개착공사 지하안전영향평가용역,5.03,진행중,1412
E00032000008,(재협의) 천안 불당동 1481번지 오피스텔 신축공사,28.55,진행중,1413
E00141000034,방배중앙시장 시장정비사업 주상복합 신축공사에 따른 지하안전영향평가 용역,27.04,진행중,1414
E00032000009,(재협의) 천안 불당동 1482번지 오피스텔 신축공사,29.85,진행중,1415
E00134000096,마륵근린공원 개발행위 특례사업 중 지하안전영향평가,24.21,진행중,1416
E00130000019,"월곶~판교 복선전철 제9,10공구 지하안전영향평가 용역",61.97,진행중,1417
E00205000035,울산시 야음동 830-1번지 일원 주상복합 신축공사,24.25,진행중,1418
E00205000036,울산시 야음동 829-20번지 일원 주상복합 신축공사,24.25,진행중,1419
E00023000077,울산광역시 남구 신정동 662-13번지 일원 복합시설 신축공사,29.50,진행중,1420
E00024000028,청주 가경동 주상복합 1032 신축공사,33.46,진행중,1421
E10083000014,부산강서지역 전기공급시설 전력구공사(세산분기)외3개공사 지하안전영향평가 재협의용역,37.87,진행중,1422
E10012000009,화성시 장안면 독정리 물류센터,27.82,진행중,1423
E00218000035,울산 신정동 1235-1일원 주상복합 신축공사 지하안전평가,21.00,작성중,1424
E10076000004,언양 반천 자연재해위험개선지구 정비사업 지하안전영향평가,2.81,진행중,1425
E00134000097,인천 송도2공원 비공원시설 조성 중 대규모지하안전평가(재협의),24.11,진행중,1426
E00027000042,부산 해운대 중동 1401-4 외 7필지 복합시설 신축공사 지하안전영향평가,38.62,진행중,1427
E00036000036,마포로 5구역 9-1지구 도시정비형 재개발사업 신축공사,34.02,진행중,1428
E00042000052,울산시 달동 주상복합 신축공사 지하안전영향평가 용역,22.75,진행중,1429
E00141000035,"용산구 한남동 736-2,3 근린생활시설 신축공사_지하안전평가",28.45,진행중,1430
E10097000041,내손다지구 터널공사 지하안전평가 용역,38.81,진행중,1431
E00102000152,수원시 권선구 고색동 1773번지외 1필지 신축공사 중 지하안전영향평가 및 현장조사 용역,32.50,진행중,1432
E00047000113,"다산진건 공공주택지구 상업2,3,4용지 오피스텔 신축공사",28.60,진행중,1433
E00102000153,구미 도량 꽃동산 근린공원 민간공원 조성사업(2단지) 지하안전영향평가 용역,29.24,진행중,1434
E10078000007,유성선병원 신신관(1동) 증축공사 지하안전평가 재협의 용역 및 변경설계,25.55,진행중,1435
E00039000029,울주군 삼남읍 교동리 (355- 2일원) 주거복합 지하안전평가 용역,24.96,진행중,1436
E10063000045,노량진 청년주택 신축공사 지하안전평가,22.06,진행중,1437
E00106000048,국도77호 원청사거리 교차로 개선공사 지하안전평가 용역,12.70,진행중,1438
E00098000045,"대전 둔산동 1380-2, 5 오피스텔 개발사업 지하안전영향평가 용역",35.51,진행중,1439
E00031000055,봉덕동 985-5 주거복합 신축에 따른 지하안전영향평가 용역,23.31,진행중,1440
E00126000064,마곡 R&D센터(지식산업센터) D13구역 건립사업,21.78,진행중,1441
E00105000023,지하철 승강편의시설 설치 소규모 지하안전영향평가용역(3-2)(영등포구청역 #4 출입구),10.89,진행중,1442
E00141000036,월곶~판교 복선전철 제 2~4공구 지하안전평가 용역,49.30,진행중,1443
E00194000009,인덕원~동탄 복선전철 제10공구 지하안전평가 용역,51.97,진행중,1444
E00098000046,인덕원~동탄 복선전철 제4공구,35.19,진행중,1445
E10013000010,인덕원~동탄 복선전철 제6공구 지하안전평가 용역,54.70,진행중,1446
E00012000064,인덕원~동탄 복선전철 제11공구 건설공사 지하안전평가,33.26,진행중,1447
E00208000018,인덕원~동탄 복선전철 제7공구 지하안전영향평가 용역,41.87,진행중,1448
E00047000114,서울특별시 서초구 잠원동 28-6번지 외 3필지 신축공사(재협의),38.75,진행중,1449
E00012000065,인덕원~동탄 복선전철 제2공구 건설공사 지하안전평가,37.86,진행중,1450
E00009000029,인덕원~동탄 복선전철 제3공구 지하안전평가 용역,34.74,진행중,1451
E10097000042,부산광역시 해운대구 우동 고급오피스텔 개발사업,31.97,진행중,1452
E10101000001,서초동 1324-2번지 일대 건축물 신축공사,33.96,진행중,1453
E10047000028,의정부 의정부동 434번지 일원 주상복합 신축공사,30.73,진행중,1454
E00033000033,서소문 10지구 도시정비형 재개발사업,36.32,진행중,1455
E00027000044,은평구 대조동 오피스텔 신축공사 지하안전영향평가,23.23,진행중,1456
E00102000155,중랑구 묵동 주거복합시설 신축공사 중 지하안전영향평가 용역,27.68,진행중,1457
E00031000056,범어동 I-WISH 주거복합공사에 따른 지하안전영향평가 재작성 용역,27.39,진행중,1458
E00096000046,안양시 안양동 개발사업 지반조사 및 지하안전평가,27.14,진행중,1459
E10086000027,영등포동 4가 79번지 신축공사 지하안전평가,22.85,진행중,1460
E00126000065,의왕시 포일동 506-1 복합시설 신축공사(재협의),25.99,진행중,1461
E00116000052,노원구 월계동 청년주택 신축공사,29.86,진행중,1462
E00066000145,마곡 D18-B 지식산업센터 신축공사,21.30,진행중,1463
E10120000004,경북 김천시 율곡동 810 오피스텔 신축 개발사업 지하안전영향평가,27.61,진행중,1464
E00102000156,고양 삼송 데이터센터 신축공사 지하안전평가,34.76,진행중,1465
E00154000058,속초시 조양동 생활형숙박시설 신축공사,26.21,진행중,1466
E00095000032,포천시 내촌 물류센터 신축공사 지하안전평가,27.54,진행중,1467
E00038000127,온수역 역세권 청년주택 신축공사 지하안전영향평가,30.00,진행중,1468
E00102000157,"서소문 11, 12지구 도시환경정비사업 중 지하안전평가 용역",39.85,진행중,1469
E00065000051,울산광역시 동구 일산동 주상복합 신축공사,21.42,진행중,1470
E00039000031,세운재정비 6- 4- 22 구역 복합시설 신축공사 지하안전평가,22.84,진행중,1471
E00047000115,"다산신도시 상업 2,3,4용지 오피스텔 신축공사",27.66,진행중,1472
E00181000004,강릉홍제지역주택조합 아파트 신축공사 지하안전평가 용역 ,24.45,진행중,1473
E10114000005,정자동 23-2번지 업무시설 신축공사,25.41,진행중,1474
E00198000041,오리온 신사옥 지하안전평가 용역 계약(대규모 추가),27.64,진행중,1475
E00220000006,고양사업소 열수송망 성능 보강공사(2단계) 지하안전영향평가 용역,9.65,진행중,1476
E00022000091,부산 오시리아 관광단지 트렌디타운 & 유스타운 개발사업,24.66,진행중,1477
E00134000101,의정부시 의정부동 498-2 외 8필지 오피스텔 개발사업 지하안전평가,32.96,진행중,1478
E00038000128,강남구 청담동 49-8 복합시설 신축공사,30.15,진행중,1479
E00060000065,신반포 27차 아파트 재건축사업,21.06,진행중,1480
E10008000025,울산광역시 남구 신정동 번지 일원 주상복합 신축공사,22.70,진행중,1481
E00055000109,양양군 숙박시설 신축공사(양양군 현남면 동산큰길 21-1),22.25,진행중,1482
E00044000050,레이크 드 아난티코드 신축공사 지하안전영향평가 용역,32.71,진행중,1483
E00045000029,대구광역시 동구 신천동 152-1 일대 주거복합 신축공사 중 지하안전평가용역,23.34,진행중,1484
E00022000093,성동구 성수동 지식산업센터 신축공사(성수동2가 278-17 외 2필지),23.70,진행중,1485
E00047000117,가산동 345-15 지식산업센터 신축공사,26.11,진행중,1486
E00044000051,광화문 WEST빌딩  지하연결통로 지하안전영향평가 용역,12.33,진행중,1487
E00190000079,통영천연가스 발전사업 154kv 송전선로 공사 지하안전평가(재협의),22.00,진행중,1488
E00022000094,이태원동 101-1번지 신축주택,21.76,진행중,1489
E00001000060,대사동1구역 재개발정비사업 (토목관련분야 - 지하안전영향평가),29.35,진행중,1490
E10083000021,대저1자연재해위험개선지구 정비사업(신덕배수펌프장),13.30,진행중,1491
E00226000024,신천동 125-3일원 소규모재건축사업 신축공사,24.70,진행중,1492
E00060000066,서울시 양원지구 주거복합 신축공사,24.27,진행중,1493
E10097000045,시흥시 월곶동 오피스텔 신축공사 지하안전 영향평가,36.01,진행중,1494
E10109000005,파주 창고 신축공사 지하안전영향평가,35.00,진행중,1495
E00098000048,대전시 동구 인동 17-1 오피스텔 신축공사,31.50,진행중,1496
E00126000066,김해 스마트복합단지 개발사업,27.26,진행중,1497
E00150000027,서면4차 봄여름가을겨울 신축공사(당감동 865-20번지 일원) 지하안전영향평가 용역,24.80,진행중,1498
E00042000053,과천지식정보타운 11-3BL 신축공사 지하안전영향평가 용역,28.64,진행중,1499
E00224000023,화정동 986-9 오피스텔 신축공사,34.25,진행중,1500
E00010000055,천안시 불당동 1478번지 오피스텔 신축공사,40.90,진행중,1501
E00060000068,구미시 송정동 주상복합 신축사업,27.96,진행중,1502
E10103000002,양화취수장 시설개선사업 소규모 지하안전영향평가 용역,17.60,진행중,1503
E00187000013,미호천횡단 열수송관공사 지하안전영향평가용역,17.75,진행중,1504
E10000000006,청주 매봉근린공원 중로2-571호선 개설공사 지하안전영향평가 용역,19.86,진행중,1505
E00010000056,울산광역시 남구 삼산동 주거복합 신축공사,28.59,진행중,1506
E00063000086,삼성동 158-1 복합시설 신축공사 지하안전평가,33.66,진행중,1507
E00066000148,여수시 학동 주거복합 신축공사,22.60,진행중,1508
E00134000103,화성병점 복합타운 상업 2BL 라이브오피스 신축공사,29.56,진행중,1509
E00022000096,삼성동 168-16번지 업무시설 신축공사,27.06,진행중,1510
E00134000104,화성병점 복합타운 상업 3BL 라이브오피스 신축공사,29.62,진행중,1511
E00109000037,케이티앤지 미아동 개발사업 지하안전영향평가용역,20.61,진행중,1512
E00109000038,케이티앤지 미아동 개발사업  지하안전영향평가용역,26.80,진행중,1513
E10128000009,경기 화성 오산동 976-8 오피스텔 신축공사,24.74,진행중,1514
E00001000061,상봉터미널 복합개발사업,38.86,진행중,1515
E00056000023,세종중앙농협 아름동 종합시설 신축공사 지하안전영향평가 용역,24.86,진행중,1516
E10013000011,남양주 진접2 공공주택지구 주변도로 지하차도공사 지하안전평가용역,10.16,진행중,1517
E00228000047,서울 용산구 한남동 224번지 외 6필지 오피스텔 신축공사 지하안전평가,29.86,진행중,1518
E00133000083,시흥장현지구 자족시설용지 4블럭 지식산업센터 신축공사,23.66,진행중,1519
E00010000057,아산 탕정지구 B1-2BL 업무용지 오피스텔 신축공사,31.67,진행중,1520
E00057000051,경북 영주시 가흥동 세영리첼아파트 신축공사,15.06,진행중,1521
E00189000016,유천1구역 지역주택조합 주거복합 신축공사 지하안전평가,22.45,진행중,1522
E00023000080,대전 선화동 주상복합 지하안전평가 변경 관련 용역,23.68,진행중,1523
E00004000032,7호선 고속터미널역 승강편의시설 설치공사 지하안전영향평가용역,28.00,진행중,1524
E00039000034,성균관대학교 인사캠 교수회관 후면부지 신축공사 지하안전평가 용역 - 성균관대학교 제2경영관 신축공사의 설계변경에 따른 재협의,24.36,진행중,1525
E10013000012,성동구 성수동2가 279번지 지식산업센터 신축공사 지하안전평가 용역,27.41,진행중,1526
E10086000033,서울특별시 삼전동 9-8외 3필지 대규모지하안전평가,28.81,진행중,1527
E00123000006,원주 중앙동 주상복합 신축공사,39.75,작성중,1528
E00134000105,청주시 오창읍 주상복합 신축공사 중 지하안전영향평가,32.30,진행중,1529
E00218000038,양산어곡 장기일반민간 임대아파트 건설공사,36.10,진행중,1530
E00033000035,사상 재생사업 활성화구역 업무복합시설,30.04,진행중,1531
E00098000049,중리취수장~월평정수장 제2도수관로 부설공사 지하안전영향평가 용역,11.25,진행중,1532
E00031000058,대구광역시 남구 대명동 (304-1) 주거복합단지 신축공사,22.03,진행중,1533
E00116000055,이문4재정비촉진구역 주택재개발 정비사업,20.56,진행중,1534
E10120000005,중랑구 상봉동 109-28번지 역세권 청년주택 신축공사,29.68,진행중,1535
E00066000153,여수시 돌산읍 우두리 주상복합 신축공사,27.31,진행중,1536
E00101000006,송파구(하남시)하천유지용수 공급개선사업,13.40,진행중,1537
E00247000035,이천시 모가면 서경리 물류센터 신축공사,27.06,진행중,1538
E10105000003,광주 용인 공동취수장 개대체(증설)사업 지하얀전영향평가 용역,16.20,진행중,1539
E00047000121,신사동 주상복합 개발사업 신축공사,30.34,진행중,1540
E10008000026,양동지구 도시정비형 재개발구역 사회복지시설/임대주택 신축공사 지반조사 및 지하안전영향평가 수행용역,28.74,진행중,1541
E00133000084,부산시 해운대구 중동 1380-1 오피스텔 신축공사,38.29,진행중,1542
E00102000162,천호동 00주거복합 신축공사 중 지하안전영향평가 및 현장조사 용역,26.96,진행중,1543
E00038000129,심곡본동 로얄아파트 가로주택정비사업 신축공사 지하안전영향평가,21.60,진행중,1544
E00098000051,대전 중구 오류동 주상복합 신축공사 지하안전평가,25.81,진행중,1545
E00033000036,대전 문창동 2구역 주거복합 신축사업 지하안전평가,22.41,진행중,1546
E00157000014,광양 황금지구 92블럭 주거복합 신축공사,29.13,진행중,1547
E00121000051,안성 지문리 769번지 일원 물류창고 신축공사,20.45,진행중,1548
E00010000061,아산시 권곡동 549-1번지 일원 주상복합 신축공사,28.50,진행중,1549
E00024000034,대전광역시 중구 문창동 38-3번지 일원 주거복합 신축공사,21.71,진행중,1550
E00099000039,김해 상동면  우계리 복합물류센터 신축공사 지하안전평가,31.15,작성중,1551
E00083000037,김해 내동경운지구 공동주택 신축공사,24.98,진행중,1552
E00115000020,용인 상갈 공공지원민간임대주택 신축공사 지하안전영향평가,26.18,진행중,1553
E00017000084,응암1구역 녹번역 엘리베이터 이설공사,9.54,진행중,1554
E00010000062,삼성동 90-25 공동주택 신축공사,28.60,진행중,1555
E10111000002,전곡해양일반산업단지 폐기물최종처분업  지하안전평가,35.00,진행중,1556
E00075000023,수방사 군부지 위탁개발사업 지하안전영향평가용역,24.26,진행중,1557
E00116000057,에스에너지 사옥 신축공사,24.96,진행중,1558
E00122000027,"성지, 궁전아파트 주택재건축 정비사업",24.46,진행중,1559
E00088000027,광주 진우리 물류센터 신축공사 지하안전평가,26.66,진행중,1560
E00230000009,해운대구 재송동 1095-1번지 외 8필지 업무시설,23.30,진행중,1561
E10112000007,울산 중구 우정동 주거복합 신축공사 지하안전평가,28.55,진행중,1562
E10119000001,논현동 81-12 더보고 빌딩 신축공사,38.38,진행중,1563
E00187000015,침산·산격 풍수해생활권 종합정비사업 지하안전영향평가 용역,14.07,진행중,1564
E00203000100,"화성시 향남읍 하길리 1470,1470-1번지 근린생활시설 및 숙박시설 신축공사",23.81,진행중,1565
E00080000070,목동 (주)명세 물류창고 신축공사,27.10,진행중,1566
E00247000037,등촌동 지식산업센터 신축공사,23.97,진행중,1567
E10097000046,"평택 P4~P5 PROJECT 터널공사(배관구, 4.0/6.0) 지하안전평가",56.72,진행중,1568
E00033000037,성수동2가 314-9번지 업무복합시설 지하안전평가,27.31,진행중,1569
E00066000157,검단신도시 101 역세권 개발사업 C1 블록,33.80,진행중,1570
E00224000024,동대문구 용두1구역(제2지구) 주상복합 신축사업,27.65,진행중,1571
E00127000016,노량진동역세권 청년주택 개발사업 지하안전평가,36.60,진행중,1572
E00134000111,효목1동7구역 재건축정비사업 지하안전평가,22.84,진행중,1573
E00017000086,용산구 한남동 1-225 한남유림빌라 신축공사(재협의),25.29,진행중,1574
E10073000003,"광양바이오매스 발전사업 취,배수설비 설치공사 지하안전평가",24.01,진행중,1575
E00243000074,(재협의)군포 금정동 743-22번지 외 5필지 주상복합 신축공사,24.01,진행중,1576
E00045000030,부산광역시 동래구 온천동 주상복합 신축공사,29.90,진행중,1577
E00247000038,성수동2가 278-3번지 외2필지 지식산업센터 신축공사,27.01,진행중,1578
E00066000158,천안 사직구역 재개발정비사업,25.01,진행중,1579
E10118000002,영동대로 지하공간 복합공간 지하안전영향평가(재협의) 용역,53.42,진행중,1580
E00126000068,남양주 별내 생활숙박시설 개발사업,36.16,진행중,1581
E00022000100,성수동 280-11 지식산업센터 신축공사,23.06,진행중,1582
E00218000042,울산광역시 남구 달동 위드주상복합 신축공사 지하안전평가,22.10,작성중,1583
E00055000114,응봉1 재건축사업,51.20,진행중,1584
E10086000036,전주시 평화동2가 409-1번지 공동주택 신축공사 지하안전평가,20.80,진행중,1585
E00116000058,세종시 전동면 창고시설 개발사업,30.11,진행중,1586
E10115000011,고덕강일 공공주택지구 자족4-4용지 쿠쿠전자 빌딩 건립공사 지하안전영향평가 용역,22.63,진행중,1587
E10047000033,경기도 여주시 천송동 491-3 주상복합 신축공사,33.66,진행중,1588
E00239000017,화성시 우정읍 주곡리 667-11 물류센터신축공사(재협의),23.96,진행중,1589
E00010000064,하길리 오피스텔 신축공사,26.40,진행중,1590
E00066000159,동교동 157-1 신영 역세권 활성화 사업,36.04,진행중,1591
E00022000102,수원시 호매실동 1401-4번지 오피스텔 신축공사,23.70,진행중,1592
E00203000101,"강남구 신사동 561-37,38번지 신축공사 지하안전영향평가(37)",25.90,진행중,1593
E00203000102,"강남구 신사동 561-37,38번지 신축공사 지하안전영향평가(38)",25.90,진행중,1594
E00247000041,강남구 논현동 49-16 강남대로 SL TOWER 신축공사,29.63,진행중,1595
E10150000001,국지도86호선 동막-개야 도로건설공사	,0.00,진행중,1596
E00005000037,구리시 수택동 378-19 오피스텔 신축공사,34.36,진행중,1597
E00243000075,여주시 산북면 상품리 413-9 물류센터 신축공사,43.81,진행중,1598
E00154000059,역삼동 705-22 413타워 신축공사,34.72,진행중,1599
E00151000009,안동지역 전기공급시설 전력구 공사(풍전-안동복합 2차)지하안전평가,13.90,진행중,1600
E00083000042,명장공원 비공원시설 공동주택 신축공사(2단지),33.35,진행중,1601
E00184000026,김해 신문동 복합시설 신축사업 지하안전성평가 용역,31.48,진행중,1602
E10120000007,경북 구미시 형곡동 145 주상복합 신축공사 지하안전평가,23.86,진행중,1603
E00131000074,"인천시 간석동 277-1,2,3,4,5,7번지 신축공사",26.10,진행중,1604
E00035000075,역삼동 651-2 업무시설 신축공사 지하안전평가용역,26.30,진행중,1605
E00106000053,천안 업성 95-43 근린생활 신축공사 지하안전평가 용역,21.60,진행중,1606
E00168000004,"인천송도지역 전기공급시설 전력구공사(신송도~북송도, 신송도~동송도) 지하안전평가",30.80,진행중,1607
E00043000050,서울역-서대문 1·2구역 제1지구 재개발사업,38.93,진행중,1608
E10104000025,평택 통복지구 A4BL 업무시설 신축공사,24.95,진행중,1609
E10078000009,서산지역 전력구공사(서산-성연) 지하안전영향평가 재협의 용역,44.30,진행중,1610
E00055000118,미아9-2구역 주택재건축정비사업 지하안전평가 ,26.17,진행중,1611
E00190000080,중랑구 상봉동 116-49번지 일원 2030 청년주택 신축공사,24.06,진행중,1612
E00004000034,서울창동 도시개발사업 지하안전영향평가 용역,11.85,진행중,1613
E00239000018,경상북도 영주시 휴천동 612-2일원 공동주택 신축공사 ,21.11,진행중,1614
E10003000018,청주시 남주동1구역 가로주택정비사업,21.66,진행중,1615
E00248000025,"화성동탄2 업무7-2,3BL 업무복합시설 개발사업 지하안전영향평가",29.62,진행중,1616
E00066000160,김천시 율곡동 오피스텔 신축공사,21.29,진행중,1617
E00243000079,수원시 팔달구 매산로2가 76-4 오피스텔 신축공사,23.20,진행중,1618
E00102000170,동작 주유소 부지 개발사업 신축공사 중 지하안전영향평가 용역,27.51,진행중,1619
E10086000037,여주시 강천면 부평리 물류센터 신축공사 지하안전평가,33.75,진행중,1620
E00036000037,인천경제자유구역 청라국제도시 C18블럭 복합시설 신축공사 ,32.48,진행중,1621
E00126000069,양평동 3가 77-80번지 데이터 센터 신축공사 지하안전평가,39.75,진행중,1622
E00036000038,인천 청라(C18) 오피스텔 신축공사 지하안전영향평가 용역,26.82,진행중,1623
E00105000024,5호선 둔촌동외 4역 승강편의시설 설치공사 지하안전영향평가 용역,15.39,진행중,1624
E00066000162,서울시 종로구 견지동 65-1 개발계획,31.04,진행중,1625
E00130000021,잠실운동장 주경기장 리모델링사업 지하안전영향평가 용역,21.46,진행중,1626
E00116000060,마이다스 아이티 정자동 신사옥 신축공사,32.41,진행중,1627
E00141000037,장승배기 역세권 청년주택 지하안전평가 용역,26.41,진행중,1628
E00057000052,신길 사러가시장 주상복합 신축공사,24.92,진행중,1629
E00066000163,대전광역시 중구 선화동 주상복합 신축공사,23.68,진행중,1630
E00047000130,영등포구 대림동 993-15 역세권 활성화 사업,32.36,진행중,1631
E10086000040,영등포구 영등포동 4가 79번지 신축공사 지하안전평가(재협의),22.85,진행중,1632
E00043000051,전주시 금암동 주상복합 신축공사 지하안전영향평가용역,21.73,진행중,1633
E00164000041,대구가톨릭대 칠곡 새병원 건립사업 중 지하안전평가,26.46,진행중,1634
E10115000013,경기도 수원시 우만동 436번지 일원 주상복합신축공사 지하안전평가 용역,24.11,진행중,1635
E10060000006,포항시 학잠동 공동주택 신축공사 재협의,45.26,진행중,1636
E10006000034,부전동 225-1 지하안전영향평가,31.20,진행중,1637
E00066000165,행당동 319-36 역세권 청년주택 개발사업,34.31,진행중,1638
E10128000016,동천2지구 B7블럭 오피스텔 신축공사에 따른 소규모 지하안전영향평가 용역,23.59,진행중,1639
E00038000130,하남시 미사지구(중상15 C1-1) 오피스텔 신축공사(재협의),29.26,진행중,1640
E00055000119,강원지역 전기공급시설 전력구공사,88.13,진행중,1641
E00066000166,강남구 청담동 131-16 오피스텔 신축공사,24.56,진행중,1642
E10097000050,경상북도 구미시 비산동 공동주택 신축공사(대규모),21.90,진행중,1643
E00121000055,개봉동 144-5번지 지식산업센터 신축공사,23.36,진행중,1644
E00012000069,한울본부 비상대응거점 지하안전영향평가 용역,24.60,진행중,1645
E00062000048,"고양시 일산동구 식사동 1586-3,4 근린생활시설 및 업무시설(오피스텔) 신축공사 지하안전평가 재협의 용역",22.55,진행중,1646
E10099000014,"""광양읍 초남리 폐기물 처리시설"" 중 지하안전평가 등 용역",54.80,진행중,1647
E00017000090,경기도 성남시 창곡동 594-1번지 위례신도시 체육시설(G5) 건립공사,25.00,진행중,1648
E00043000053,아현동 275-2회 8필지 주상복합 건립공사 지하안전영향평가 용역,30.76,진행중,1649
E10108000002,아산신도시 해제지역 연계교통망 순환축(대로3-1호) 지하안전평가 용역,38.43,진행중,1650
E00102000171,이태원 업무시설 신축공사 중 지하안전평가,25.80,진행중,1651
E00247000044,안성시 대덕면 소내리 산 17-1번지 외 17필지 물류센터 신축공사,29.92,진행중,1652
E00163000032,의정부 금오동 터미널부지 내 공동주택 건설사업 지하안전평가 용역,21.21,진행중,1653
E10134000001,천안시 서북구 성정동 오피스텔 신축공사 지하안전영향평가 용역,23.36,진행중,1654
E10012000011,김포지역 전기공급시설 전력구공사(학운분기) 지하안전평가,31.28,진행중,1655
E00022000108,서울시 강남구 역삼동 831-48일원 업무시설 신축공사,29.10,진행중,1656
