evalNo,evalNm,constCost,maxDigDepth,digCapacity,startYmd,endYmd,evalCost,proStage,digArea,no
E00194000011,아산-탕정지역 전기공급시설 관로공사(신탕정-탕정#3) 지하안전평가 용역,7365.00,18.61,265.40,20220919,20230715,47445.00,진행중,0,1
E00131000085,파주 월롱면 도내리 648-1 일원 창고부지 조성사업 소규모 지하안전영향평가,60000.00,28.27,0.00,20220325,20230706,60500.00,진행중,12906,1
E00063000108,청담동 62-37 근린생활시설 신축공사,6600.00,33.90,0.00,20230306,20230411,116000.00,진행중,302,1
E00036000044,망우동 이마트부지 개발사업 / 지반조사 및 대규모 사전 지하안전영향평가,186500.00,36.48,0.00,20210731,20230803,154000.00,진행중,0,1
E00218000056,공주시 웅진동 공동주택 신축공사,15432.00,23.42,0.00,20220312,20230317,50000.00,진행중,0,1
E00096000058,한국건강관리협회 인천지부 신청사 건립 설계용역,79000.00,25.47,0.00,20221101,20230510,115500.00,진행중,2659,1
E00117000019,한국진흥협회 지하수개발 지하안전평가,353312.00,31.06,0.00,20230404,20230430,2000000.00,작성중,9400,1
E00141000044,양재역세권 청년주택 도시계획(변경)업무 용역,57900.00,33.46,0.00,20230306,20230609,66000.00,진행중,2159,1
E00102000185,Y-PROJECT(양평동2가 지식산업센터 신축공사) 지하안전평가 용역,107000.00,25.86,0.00,20230228,20230823,89100.00,진행중,2024,1
E00134000131,성남시 중원구 성남동 2486 오피스텔 개발계획 중 지하안전평가,33000.00,23.75,0.00,20220825,20230531,88000.00,진행중,1417,1
E10005000018,대연맨션소규모재건축정비사업,50000.00,22.35,0.00,20221115,20230809,60500.00,진행중,0,1
E00043000065,유림티에스 IDC 신축공사 지하안전평가 용역,343000.00,43.18,0.00,20220331,20230713,80000.00,진행중,2392,1
E00057000061,춘천시 동면 만천리 공동주택 신축공사,302700.00,32.10,0.00,20230301,20230919,110000.00,진행중,26890,1
E10012000014,중동탄분기 전력구공사 지하안전평가(재협의) 용역,20580.00,12.82,1595.00,20230303,20230523,44000.00,진행중,0,1
E00143000055,경기도 부천시 상동 531-6번지 오피스텔 신축공사,27400.00,25.10,0.00,20181219,20191219,74800.00,진행중,24080,1
E00010000073,구 포항역부지 개발사업,800000.00,22.90,0.00,20211123,20230822,126500.00,진행중,27687,1
E00023000096,석남역 석남동 가로주택정비사업 지하안전영향평가 용역,145000.00,27.69,0.00,20200818,20230802,121000.00,진행중,7143,1
E10082000005,세종~청주 고속도로 건설공사 지하안전평가,973100.00,55.29,66.40,20221130,20231229,105864.00,진행중,0,1
E00127000020,[부산 금사 DC] 지하안전영향평가,81800.00,44.87,0.00,20230227,20230915,55000.00,진행중,3071,1
E10120000012,대구 수성구 두산동 96 OO주거복합 신축공사 지하안전평가,103800.00,22.33,0.00,20220804,20230720,132000.00,진행중,5007,1
E10080000012,경포 올림픽카운티 조성사업(강원도 강릉시 안현동 일원) 지하안전평가,418600.00,34.39,0.00,20230106,20230428,88000.00,진행중,0,1
E00103000008,다사~왜관간 광역도로 건설 지하안전영향평가,130885.00,35.10,887.50,20221223,20230419,82311.00,진행중,0,1
E10128000027,"신사동 514-18,19,20번지 신축공사 지하안전평가 용역 / 신사동 514-23번지 신축공사 지하안전평가 용역",12900.00,33.84,0.00,20230421,20230705,132000.00,진행중,0,1
E00051000004,2023년 강남지사 열수송관공사 지하안전평가,630.00,12.19,32.50,20221229,20230503,103509.00,진행중,98,1
E00102000187,성수동2가(269-28) 업무시설 신축공사 지하안전평가 용역,218000.00,34.09,0.00,20230430,20230707,86900.00,진행중,2405,1
E00027000053,수색·DMC역 특별계획구역10 주거복합 신축공사 지하안전평가,100000.00,23.66,0.00,20230401,20230801,74800.00,진행중,7709,1
E00023000097,남서울교회 교육관 신축공사 지하안전평가 관련 용역,9000.00,25.25,0.00,20230223,20230704,68200.00,진행중,2147,1
E00017000101,서울시 강남구 신사동 561-37복합시설  신축공사 대규모지하안전평가서[재협의],13500.00,25.74,0.00,20230301,20230605,93500.00,진행중,504,1
E00200000051,종암동 개운산마을 가로주택정비사업 설계용역 (지하안전평가),70490.00,27.15,0.00,20230427,20231011,82500.00,진행중,5094,1
E00023000099,울산 전하동 OO주상복합 신축공사  지하안전평가,212798.00,25.80,0.00,20180115,20180515,165000.00,진행중,8474,1
E00035000083,신용산역북측제1 도시환경정비사업 지하안전영향평가 용역,353312.00,31.44,0.00,20210326,20230927,99000.00,진행중,13963,1
E00202000004,밀양시 내이배수분구 도시침수예방사업 지하안전평가,30584.00,3.80,42.00,20220422,20231231,75272.00,진행중,0,1
E00027000054,청라국제도시 B3-1블럭 업무시설 신축공사 지하안전평가,200000.00,31.98,0.00,20220323,20230704,82500.00,진행중,12032,1
E00243000092,서울 금천구 디지털3단지~두산길간 지하차도 건설공사,40400.00,18.73,0.00,20230313,20230509,84565.80,진행중,3474,1
E00063000109,논현동 복합시설 신축공사,503000.00,51.32,0.00,20230410,20230509,49500.00,진행중,2620,1
E00047000154,성수TS 복합시설 신축공사,317400.00,30.69,0.00,20220930,20230615,66000.00,진행중,2698,1
E00010000074,송도국제도시 F6-1-B블럭 복합시설 신축공사,102800.00,30.00,0.00,20230417,20230713,74800.00,진행중,4984,1
E00009000032,동부간선도로지하화 민간투자사업 지하안전평가 용역,987400.00,92.39,21849.00,20220623,20240509,1452990.00,진행중,378918,1
E00047000156,합정 7구역 복합시설 신축공사,350000.00,37.71,0.00,20210204,20230721,385000.00,진행중,2888,1
E10053000044,남원주 오피스텔 신축공사 [지하안전평가],20000.00,25.35,0.00,20220224,20230807,104500.00,진행중,976,1
E00222000022,경기도 이천시 마장면 장암리 400-3일원 물류창고 신축공사 지하안전영향평가 용역,100000.00,22.01,0.00,20220401,20230629,71500.00,진행중,30939,1
E00052000019,홍대입구역 임대주택 개발사 지하안전평가,356800.00,29.83,0.00,20230213,20230504,81290.00,진행중,1680,1
E00055000132,구로구 항동 IDC 신축공사 중 지하안전평가용역,369200.00,50.00,0.00,20221026,20230921,49500.00,진행중,0,1
E00205000043,삼덕진주아파트가로주택정비사업 토목분야업무,51000.00,22.31,0.00,20211020,20230626,231000.00,진행중,3568,1
E00035000084,마포로1구역 제10지구 도시정비형 재개발사업,55000.00,33.81,0.00,20201210,20230630,198000.00,진행중,2946,1
E00043000066,중부권역 감염병전문병원 지하안전영향평가,183400.00,30.78,0.00,20210607,20230919,140000.00,진행중,5477,1
E10111000003,전곡해양산업단지 폐기물처분장 조성사업 지하안전평가,18300.00,35.00,0.00,20200830,20231018,110000.00,진행중,23280,1
E00106000059,충남지역 전기공급시설 전력구공사(1차),177600.00,71.50,3390.00,20220919,20231212,162140.00,진행중,0,1
E10147000001,부천시 상동 오피스텔 신축공사,85000.00,42.31,0.00,20230301,20230519,77000.00,진행중,0,1
E00164000050,충북 음성군 읍내리 주상복합 지하안전영향평가(대규모)용역,92000.00,23.20,0.00,20221125,20230521,75900.00,진행중,0,1
E10083000027,사적공원 민간공원 특례사업,390000.00,53.20,0.00,20220516,20230516,93500.00,진행중,44452,1
E00205000045,중앙근린공원(1지구) 비공원시설 지하안전평가 1BL,350000.00,28.66,0.00,20211231,20230731,120000.00,진행중,195457,1
E00102000189,이태원복합시설 지하안전영향평가용역,31000.00,33.61,0.00,20230324,20230711,81400.00,진행중,1247,1
E00248000031,"동탄2택지개발지구 업무 1BL 2,3LT 업무복합시설신축공사 지하안전평가",380000.00,24.41,0.00,20230425,20230524,38500.00,진행중,5054,1
E00047000159,인천검단 AA22BL 공동주택 신축공사,585700.00,28.69,0.00,20221031,20230905,121000.00,진행중,0,1
E00134000133,(재협의)광주 마륵 근린공원 민간공원 비공원시설 공동주택 신축공사 지하안전평가,232200.00,24.21,0.00,20230531,20230804,88000.00,진행중,45576,1
E00055000133,서초구 서초동 1593-1 오피스텔 신축공사 중 지하안전영향평가 용역,74500.00,33.01,0.00,20210602,20210803,98000.00,진행중,0,1
E10013000017,강릉~제진 철도건설 기타공사구간 지하안전평가 용역,2741840.00,29.30,5408000.00,20220613,20230930,266740.00,진행중,71495,1
E00150000036,휴먼파크장전 지역주택조합 신축공사 지하안전평가 용역,274700.00,24.90,0.00,20221130,20231201,93500.00,진행중,0,1
E00099000048,옥명공원 페기물처리시설 신축공사 중 지하안전평가,270000.00,45.00,0.00,20200103,20240125,181500.00,진행중,477883,1
E00247000054,(재협의)성수동2가 278-3번지 외 2필지 업무시설 신축공사,146400.00,28.03,0.00,20230508,20230811,82500.00,진행중,0,1
E10097000061,숭의역 2단지 지역주택조합 주거복합 신축공사,149000.00,22.39,0.00,20230501,20230712,49500.00,진행중,6379,1
E00033000043,명동 제2지구 도시정비형 재개발사업 ,170900.00,41.26,0.00,20230401,20230720,93500.00,진행중,2783,1
E10003000022,제5기지 송출배관 2공구(평택LT~안산) 건설공사 중 시화호 세미쉴드구간 ,140000.00,31.80,383.00,20230220,20230418,128196.00,진행중,0,1
E00205000047,중앙근린공원(1지구) 비공원시설(2-1BL),350000.00,24.28,0.00,20211231,20230814,120000.00,진행중,0,1
E00203000116,울산 남구 달동 주상복합 신축공사,45000.00,23.19,0.00,20220301,20230609,134200.00,진행중,2494,1
E00121000061,군포대야미 공공주택지구 대야미역 하부차로 개선공사 지하안전평가,5447.00,10.01,42.00,20230321,20240229,84500.00,진행중,0,1
E00035000085,여주-원주 복선전철 건설사업 지하안전평가,925400.00,64.00,13161.00,20221013,20240206,169240.00,진행중,0,1
E00189000024,(도시재생리츠)천안역세권 도시재생혁신지구 재생사업 지하안전평가(소규모 포함) 재협의용역_C4_생활SOC+지식산업센터,176700.00,23.32,0.00,20221014,20231031,110000.00,진행중,0,1
E00133000106,강남구 청담동 54번지외 3필지 근린생활시설 신축공사,25000.00,30.68,0.00,20230224,20230727,88000.00,진행중,0,1
E10003000023,제5기지 송출배관 3공구(평택LT~오산) 건설공사 중 남양호 세미쉴드구간,140000.00,25.00,0.00,20230320,20230526,128196.00,진행중,64,1
E10083000028,명장공원 민간공원조성 특례사업,162000.00,31.33,0.00,20220630,20230613,159500.00,진행중,4135,1
E00130000030,동부간선도로(창동~상계간) 지하차도 건설 구간내 지장 송전선로 이설공사 지하안전평가,16890.00,26.52,233.00,20221115,20231113,40324.60,진행중,782,1
E10044000033,천안시 서북구 성정동 197-1 주거복합  신축공사 지하안전평가,84000.00,28.01,0.00,20220730,20230915,58300.00,진행중,3704,1
E00130000031,수도권광역급행철도 B노선(용산~상봉) 건설사업 지하안전평가(4공구 1구간)용역,5590.00,32.85,0.00,20230317,20240514,401016.00,진행중,3905,1
E00164000051,키움파이낸스스퀘어 재건축 설계용역 지하안전평가,120000.00,36.66,0.00,20210603,20230728,66000.00,진행중,0,1
E00149000062,"대전 도안 갑천지구 친수구역 상업4-1,2 근.생 신축공사 지하안전평가",15000.00,22.33,0.00,20230424,20231213,60500.00,진행중,1237,1
E10083000030,부산 오시리아 관광단지 패밀리랜드 개발사업,1600000.00,45.16,0.00,20220331,20230616,90000.00,진행중,0,1
E00102000190,로지스밸리 남사 물류창고 신축공사 中 지하안전평가 및 현장조사 용역,200000.00,21.88,0.00,20230220,20230820,152900.00,진행중,67306,1
E00189000026,광명지역 전력구공사(구름산지구 지중화) 지하안전평가용역,7660.00,13.31,0.00,20230405,20231001,52483.00,진행중,385,1
E00228000052,논현동 88-9 업무시설 개발사업 지하안전평가 용역,20000.00,31.50,0.00,20230403,20230804,60500.00,진행중,1034,1
E10051000017,남양주 진접2 공공주택지구 우수암거 비개착공사 지하안전평가(재협의),5000.00,4.47,65.50,20210730,20230930,92269.00,진행중,0,1
E10003000024,제5기지 송출배관 3공구(평택LT~오산) 건설공사 중 오산천 세미쉴드구간 지하안전평가,96600.00,16.80,0.00,20230320,20240216,128196.00,진행중,50,1
E10003000025,제5기지 송출배관 3공구(평택LT~오산) 건설공사 중 1호선 철도횡단 세미쉴드구간 지하안전평가,96600.00,15.20,0.00,20230220,20230612,128196.00,진행중,450,1
E00134000134,광주 봉산공원 민간공원 조성사업 중 지하안전영향평가,519900.00,38.43,0.00,20220930,20230915,99000.00,진행중,42294,1
E00066000193,대구 중구 도원동 주상복합 신축공사,781847.00,26.20,0.00,20190211,20190402,95000.00,진행중,0,1
E10003000026,제5기지 송출배관 3공구(평택LT~오산) 건설공사 중 발안천 세미쉴드구간,96600.00,16.00,0.00,20230220,20230616,128196.00,진행중,50,1
E10006000047,김해지역 전기공급시설 전력구공사(칠산분기) 지하안전영향평가용역,60000.00,57.65,2285.00,20211216,20231023,52428.00,진행중,0,1
E00218000059,수영구 남천역 오피스텔 신축공사,93.50,33.80,0.00,20230601,20230619,93500.00,진행중,0,1
E00133000107,종로구 관철동 33-1번지 업무시설 신축공사,98000.00,34.35,0.00,20230116,20230808,66000.00,진행중,1116,1
E00141000045,장승배기역세권 청년주택 신축공사 지하안전평가(재협의) 용역,45500.00,32.21,0.00,20230502,20230726,66000.00,진행중,1723,1
E10118000003,대청댐 광역상수도 노후관 개량사업 지하안전평가 용역,175400.00,12.27,950.70,20230414,20240904,59734.90,진행중,0,1
E00033000044,"안암병원 본관,병동 외벽 리모델링 및 수술부 연구동 증축공사",33000.00,28.16,0.00,20221007,20230623,52000.00,진행중,640850,1
E10003000027,제5기지 송출배관 2공구(평택LT~안산) 건설공사 중 자안천 세미쉴드구간,14000.00,19.60,0.00,20230220,20230621,128196.00,진행중,64,1
E00223000021,중계본동 주택재개발정비사업 지하안전평가 용역,1600000.00,23.44,0.00,20200413,20241231,160600.00,진행중,0,1
E00247000057,구리시 교문동 277-3번지 업무시설 신축공사,36000.00,24.49,0.00,20220422,20250630,143000.00,진행중,607,1
E00033000045,서초동 1307외 3필지 복합시설 지하안전평가,50000.00,26.14,0.00,20230421,20230824,132000.00,진행중,1557,1
E00035000086,서초동 1317-3외 1필지 신축공사 지하안전평가 용역,14000.00,25.70,0.00,20230425,20230629,154000.00,진행중,366,1
E00134000140,아산 탕정지구 A-3BL 공동주택 신축공사 지하안전평가,320400.00,23.04,0.00,20230403,20230913,44000.00,진행중,55107,1
E00218000060,포항시 학산공원 공동주택 신축공사 지하안전평가(재협의최종),3630.00,36.90,0.00,20230630,20230905,33000.00,진행중,0,1
E10167000001,부산 미음산단 폐기물처리시설(매립) 조성사업 지하안전평가,33000.00,37.50,0.00,20230330,20231123,80000.00,진행중,24973,1
E00009000033,수도권광역급행철도 C노선 민간투자사업 지하안전평가용역,4001800.00,99.00,37950.00,20230501,20240131,1760000.00,진행중,0,1
E00103000009,남양주왕숙2 공공주택지구 대(집)3-2 지하차도 건설공사,23945.00,10.75,86.70,20210428,20240106,102148.00,진행중,0,1
E00142000017,부산진구 범천동 주상복합 신축사업 주택건설사업 지하안전평가,720000.00,25.10,0.00,20230302,20231113,104500.00,진행중,11926,1
E00023000102,수원 장안구 정자동 840-82번지 외 6필지 근린생활시설 지하안전평가 용역,19800.00,23.56,0.00,20221130,20230822,77000.00,진행중,1381,1
E10097000062,파주 향양리 336-9번지 물류창고 신축공사(재협의),81000.00,24.16,0.00,20230601,20230630,83000.00,진행중,18913,1
E00022000122,용인 덕성리 데이터센터 개발사업,850000.00,24.80,0.00,20230605,20230707,205700.00,진행중,15113,1
E00134000142,포항펜타시티 C5블록 업무복합시설 건설공사 지하안전평가,289000.00,24.28,0.00,20221205,20231025,66000.00,진행중,0,1
E00068000009,순천지역전기공급시설전력구공사 지하안전영향평가 재협의 용역,27971.00,14.36,72.00,20230502,20231231,38000.00,진행중,273,1
E00134000143,포항펜타시티 C6블록 업무복합시설 건설공사 지하안전평가,346000.00,23.83,0.00,20221205,20231025,66000.00,진행중,8115,1
E00063000112,삼성1구역 재개발정비사업,600000.00,24.88,0.00,20220415,20230627,120000.00,진행중,31828,1
E00002000041,하남교산 공공주택지구(중부고속도로 하부횡단 )비개착 지하차도 지하안전평가,25000.00,15.00,70.00,20220905,20240226,173987.00,진행중,0,1
E00055000140,광명시 철산동 복합상가 신축공사 지하안전평가 용역,172300.00,39.59,0.00,20191001,20230821,121000.00,진행중,4899,1
E00121000062,판교 제2테크노밸리 행복주택 및 기업성장센터 건설사업(재협의),137600.00,39.99,0.00,20230120,20240119,66105.00,진행중,11423,1
E00121000063,판교 제2테크노밸리 행복주택 및 기업성장센터 건설사업(재협의),137600.00,39.99,0.00,20230120,20230828,66105.00,진행중,11423,1
E00013000032,인천광역시 서구  백석동  한들구역 BL4-14 근린생활시설 신축공사,27000.00,22.20,0.00,20230301,20250228,4620.00,진행중,1248,1
E00043000070,동탄 업무용지 7-1 근생 및 오피스 신축공사 지하안전평가,65430.00,26.57,0.00,20210901,20231213,71500.00,진행중,2412,1
E00030000050,하남 미사지구 지산센터 신축공사 지하안전영향평가 및 지질조사,145000.00,21.26,0.00,20221207,20230717,1089000.00,진행중,4008,1
E00043000071,동탄 업무용지 1-4 근생 및 오피스 신축공사 지하안전평가,64900.00,26.25,0.00,20210901,20231219,71500.00,진행중,2305,1
E00031000065,대구 신천동 호텔 신축공사에 따른 지하안전영향평가 용역,42000.00,25.50,0.00,20220930,20230921,108350.00,진행중,0,1
E00122000035,성남시 생활폐기물처리시설 민간투자 사업,130500.00,28.06,0.00,20230613,20230712,53790.00,진행중,79090,1
E00130000032,지하안전평가 용역(신기흥분기 전력구 외 1건) 중 서서울-신광명 지중화 지하안전평가,120.03,20.90,104.00,20230206,20240131,52440.40,진행중,471,1
E00190000098,송암 근린공원 진입도로 개설공사 중 통로박스 확장공사 지하안전평가 용역,4700.00,7.80,14.60,20230623,20230703,100000.00,진행중,204,1
E00131000089,전라남도 여수시 오림동 주상복합 신축공사,220100.00,27.83,0.00,20230531,20231013,95700.00,진행중,0,1
E00060000086,동작구 노량진동 56-1 역세권 청년주택 신축공사 ,90000.00,39.87,0.00,20230610,20230714,104500.00,진행중,0,1
E10104000031,"강릉시 포남동 1289-1,2 주상복합 신축공사 ",48700.00,30.02,0.00,20220907,20230907,119900.00,진행중,1966,1
E00102000191,고양 삼송 IT 플랫폼 신축공사 지하안전평가(재협의),767900.00,32.76,0.00,20230718,20230822,66000.00,진행중,20455,1
E00063000113,신촌지역(마포)2-7지구 도시정비형 재개발사업,215000.00,29.64,0.00,20230619,20230724,85000.00,진행중,0,1
E10099000019,충청남도 예산군 예산제2일반산업단지내 폐기물처리시설 조성사업중 지하안전평가 용역,45000.00,48.90,0.00,20220831,20231031,111100.00,진행중,0,1
E00102000192,현대자동차 고객경험센터(CXC) 대전거점 신축공사 지하안전평가 용역,200800.00,35.33,0.00,20230103,20231012,88000.00,진행중,2759,1
E00184000030,당리1구역 주택재건축 정비사업 지하안전평가,189721.00,30.98,0.00,20230620,20231020,82500.00,진행중,19387,1
E00066000200,서울특별시 강남구 논현동 56-21 주거복합 신축공사,50000.00,34.96,0.00,20230705,20230726,90000.00,진행중,1363,1
E00102000193,성수동2가(255-3외 3필지) 업무시설 신축공사 지하안전평가 용역,66000.00,36.86,0.00,20230731,20230922,91300.00,진행중,2567,1
E00055000141,수원 기반 대로 1-25호선 지하안전평가 재협의 용역,51700.00,10.62,0.00,20230620,20230930,71500.00,진행중,0,1
E00201000006,남강댐(1)광역상수도 노후관 개량사업 지하안전평가용역,217700.00,12.24,0.00,20230522,20240215,73916.00,작성중,2,1
E00033000046,서울시 용산구 한강로2가 업무복합시설 개발사업,50000.00,37.99,0.00,20220526,20230919,113300.00,진행중,1690,1
E00099000049,제주시 연동 274-25일대 주상복합 신축 공사,1000.00,20.20,0.00,20230210,20240227,66000.00,진행중,0,1
E00055000142,인천 CC-중산 전력구 지하안전평가,117000.00,90.30,7885.36,20230714,20230807,53041.40,진행중,0,1
E10104000033,안성시 죽산 두교2지구 물류센터 신축공사 지하안전평가,250000.00,20.00,0.00,20230612,20230802,220000.00,진행중,199782,1
E00009000034,수도권광역급행철도 C노선 민간투자사업 지하안전평가용역(2),4608400.00,97.98,38110.00,20230501,20240131,1760000.00,진행중,0,1
E10009000026,이도주공1단지아파트  주택재건축정비사업,410000.00,22.56,0.00,20210824,20230811,97000.00,진행중,0,1
E00200000052,김포 재정비촉진지구 북변5구역 도시환경정비사업(1BL),100000.00,20.16,0.00,20230601,20240304,30000.00,진행중,19194,1
E00200000053,김포 재정비촉진지구 북변5구역 도시환경정비사업(2BL),100000.00,28.75,0.00,20230601,20240304,30000.00,진행중,11424,1
E00233000005,DB손해보험 부산사옥 신축공사 지하안전평가,81000.00,36.95,0.00,20190611,20200207,80000.00,진행중,18598,1
E00102000194,과천지식정보타운 상업용지 2BL 신축공사 중 지하안전평가(재협의) 용역,78700.00,21.48,0.00,20230401,20230920,88000.00,진행중,2504,1
E00065000061,원효로 AAM 연구소,200000.00,25.15,0.00,20230619,20230816,63000.00,작성중,18233,1
E00130000033,지하안전평가 용역(신기흥분기 전력구 외 1건) 중 신기흥분기 지하안전평가,77361.00,73.18,1807.00,20230206,20240131,67589.00,진행중,0,1
E00176000027,경기도 안양시 동안구 시민대로 181 업무시설 등 신축공사 관련 지하안전영향평가 재협의,321600.00,29.12,0.00,20211213,20230927,177100.00,진행중,2300,1
E00047000167,의정부시 의정부동 주상복합 신축공사,291000.00,26.76,0.00,20221031,20231219,99000.00,진행중,3925,1
E00013000033,서울시 강남구 역삼동 735-34 업무시설 신축공사,8800.00,25.86,0.00,20231101,20260228,59950.00,진행중,0,1
E00024000039,변산해수욕장 관광지 관광휴양콘도 조성사업,200400.00,32.11,0.00,20230401,20230721,112700.00,진행중,0,1
E00042000064,남양주 화도 금남5지구 물류센터 신축공사,112800.00,42.15,0.00,20211229,20231123,107800.00,진행중,66816,1
E00061000026,고려대 구로병원 마스터플랜 2단계 첨단의학관 신축 및 원내재배치 설계용역 지하안전평가,100000.00,39.92,0.00,20230620,20231027,88000.00,진행중,0,1
E10139000001,구리시 차집관로 정비사업 지하안전영향평가 용역,23327.00,9.95,1295.00,20230403,20230830,87770.00,진행중,0,1
E00239000023,김해시 안동 118-1번지 지역주택조합 아파트 신축공사(재협의),653900.00,22.75,0.00,20230606,20230818,88000.00,진행중,0,1
E00033000047,"을지로3가 제1,2지구 도시정비형 재개발사업",638200.00,39.19,0.00,20230701,20231011,71500.00,진행중,3876,1
E00121000066,영등포동 1가 92-3 외 9필지 주상복합 신축공사,21800.00,25.12,0.00,20190417,20191211,83600.00,진행중,1364,1
E00134000147,인천 청라 B8블럭(92-6번지) 업무시설 신축공사,843300.00,29.51,0.00,20230619,20230825,77000.00,진행중,0,1
E10143000003,대전광역시 중구 유천동 주상복합 신축공사(재협의),400000.00,23.01,0.00,20230616,20230728,66000.00,진행중,181518,1
E00116000071,원주시 단구동 주상복합 신축공사,281900.00,27.57,0.00,20230717,20231206,88000.00,진행중,9797,1
E00193000011,345KV 신광명-신문래 전력구 이설공사 중 지하안전평가용역,5400.00,21.79,37.10,20230215,20240209,109091.00,진행중,0,1
E00181000006,강릉시 홍제지역주택조합 아파트 신축공사 지하안전재평가 용역,10186.00,23.95,0.00,20221231,20240122,41800.00,진행중,13451,1
E00164000052,"성원애드피아 하남 신사옥 신축공사 설계용역 지하안전영향평가 및 조사용역(지반조사,지하물리탐사,현황측량,지장물조사)",150000.00,32.85,0.00,20230215,20231027,141350.00,진행중,0,1
E10083000032,해운대구 중동 1398일원  오피스텔 신축공사 개발사업 지하안전영향평가,453000.00,38.29,0.00,20220901,20230823,93500.00,진행중,3497,1
E00164000053,ITS세계총회 대회의장 신축공사 전 부지정지계획 지하안전평가 용역,13000.00,27.00,0.00,20230501,20231110,77000.00,진행중,58305,1
E00130000034,동부간선도로 지하화(영동대로) 건설공사 지하안전평가 용역,363800.00,86.83,4260.00,20230511,20240930,259798.00,진행중,0,1
E00098000069,"서대전네거리 주상복합 신축공사 현황측량, 지하안전평가 용역",600000.00,33.06,0.00,20220630,20231106,96800.00,진행중,6635,1
E00150000042,울산시 남구 신정동 638-1번지 공동주택 신축공사 지하안전평가 용역,135000.00,25.35,0.00,20230615,20230831,100000.00,진행중,12127,1
E00012000074,5호선 까치산역 승강편의시설 설치공사 지하안전평가용역,31000.00,32.85,0.00,20230724,20231220,113472.00,진행중,0,1
E10013000019,화성시 봉담읍 연아캐슬 신축공사 지하안전평가,80000.00,28.10,0.00,20220905,20231219,159500.00,진행중,1675,1
E10006000049,온천동 오피스텔 지하안전평가,70000.00,23.85,0.00,20220905,20231231,126500.00,진행중,0,1
E10092000020,"인천 효성구역 도시개발사업 (공1,공2,공3,공4블럭) 지하안전평가 재협의",2171580.00,21.58,0.00,20230811,20231218,89100.00,진행중,175908,1
E00243000103,"(재협의)서울특별시 중구 오장동 90-5, 18번지 신축공사",25000.00,24.40,0.00,20230703,20231231,63800.00,진행중,1158,1
E00243000104,(재협의)원주시 원동 274-40번지 일원 다박골 주택재개발 정비사업,576000.00,23.65,0.00,20230102,20231231,38500.00,진행중,54333,1
E10013000020,동북선 도시철도 민간투자 실시설계 지하안전영향평가,1009770.00,56.10,13410.00,20181030,20200229,770000.00,진행중,0,1
E10104000036,서울 신촌 마포 4-9지구 도시정비형 재개발사업 중 지하안전평가용역,119000.00,27.14,0.00,20230630,20240110,104500.00,진행중,3755,1
E10004000010,북구 구포강변뷰지역주택조합 주상복합 신축공사,116000.00,24.70,0.00,20210928,20230825,137500.00,진행중,5221,1
E00230000012,부산시 부산진구 범천동 1298-9번지 일원 주상복합 신축공사 지하안전평가,90512.50,25.30,0.00,20230816,20230914,126500.00,진행중,3519,1
E10132000017,고덕강일 공공주택지구 지구외 차집관로 건설공사 중 한강제방구간,8509.00,9.31,557.80,20231101,20240201,16500.00,진행중,0,1
E00010000079,"공평구역 15,16지구 도시정비형 재개발 신축공사",850000.00,38.66,0.00,20230801,20230906,40000.00,진행중,6834,1
E00106000062,당진지역 전기공급시설 전력구공사(신당진-북당진 2차),13120.00,20.93,124.00,20220919,20231212,162140.00,진행중,0,1
E00088000033,김천시 율곡동 778번지 오피스텔 신축사업 지하안전평가 용역,110400.00,21.36,0.00,20221027,20230921,66000.00,진행중,3884,1
E10118000004,지하안전평가 용역(번천S/S 배전인출 전력구 외 1건) 중 포스코CC-신현 전력구 지하안전평가,26800.00,22.98,376.00,20230717,20240710,124262.00,진행중,0,1
E00055000143,호남권역 감염병 전문병원 구축 지하안전평가(재협의),77000.00,26.39,0.00,20230725,20240115,38500.00,진행중,5548,1
E10118000005,지하안전평가 용역(번천S/S 배전인출 전력구 외 1건) 중 번천S/S 배전인출 전력구 지하안전평가,124.26,18.98,1570.00,20230717,20241109,124262.00,진행중,5678,1
E00099000051,제주시 연동 274-12 신축공사 지하안전평가(재협의),85000.00,25.01,0.00,20230901,20240103,44000.00,진행중,3681,1
E00084000037,봉명동 170-2번지 외 4필지 주상복합 신축공사 지하안전평가 용역,57000.00,22.05,0.00,20230908,20240109,66000.00,진행중,1357,1
E00130000036,	수도권광역급행철도 B노선(용산~상봉) 건설사업 지하안전평가(4공구 2구간)용역,544610.00,74.05,0.00,20230317,20240514,501270.00,진행중,134078,1
E00025000033,중앙~서빙고 연계 열수송관공사 지하안전평가용역,35000.00,12.61,221.84,20230807,20241220,283998.00,진행중,1118,1
E00098000070,충청남도 공주 웅진동 공동주택 신축사업 지질조사 및 지하안전평가 용역,110000.00,23.31,0.00,20220524,20231211,163900.00,진행중,2861,1
E00066000202,서울시 잠원동 55번지 공동주택 신축공사,183500.00,40.36,0.00,20240101,20270830,66000.00,진행중,2264,1
E00057000065,강남구 개포동 186-16번지 현대빌딩 재건축공사,0.00,24.81,0.00,20191201,20231201,60000.00,진행중,0,1
E00247000059,청담동 79-14 신축공사,9100.00,25.82,0.00,20230921,20231121,82500.00,진행중,420,1
E00024000040,봉천 제4-1-3구역 주택재개발정비사업 신축공사,530007.00,26.34,0.00,20230907,20231027,121000.00,진행중,33660,1
