"관리코드","구","동","공사명","착공일 ~ 준공일","신청자","처리상태","도로","포장","허가번호"
"일반-210930-37","강동구","천호동","구천면로(천호구사거리~천호초교간) 지중화공사_보도인입3<BR>(강동구 천호동   217-71 ~ 천호동   217-71)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","특별시도","보도","강동구-2021-통신-00074"
"일반-210930-34","강동구","천호동","구천면로(천호구사거리~천호초교간) 지중화공사_보도인입2<BR>(강동구 천호동   237-66 ~ 천호동   217-61)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","특별시도","보도","강동구-2021-통신-00076"
"일반-210930-34","강동구","천호동","구천면로(천호구사거리~천호초교간) 지중화공사_보도인입2<BR>(강동구 천호동   294-20 ~ 천호동   297-10)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","보도","강동구-2021-통신-00076"
"일반-210930-29","강동구","천호동","구천면로(천호구사거리~천호초교간) 지중화공사_보도인입1<BR>(강동구 천호동   238-1 ~ 천호동   238-1)","2022-04-07 ~ 2022-07-30","SK브로드밴드","착공계 접수","특별시도","보도","강동구-2021-통신-00077"
"일반-210930-29","강동구","천호동","구천면로(천호구사거리~천호초교간) 지중화공사_보도인입1<BR>(강동구 천호동   293-11 ~ 천호동   293-11)","2022-04-07 ~ 2022-07-30","SK브로드밴드","착공계 접수","구도","보도","강동구-2021-통신-00077"
"일반-210930-29","강동구","천호동","구천면로(천호구사거리~천호초교간) 지중화공사_보도인입1<BR>(강동구 천호동   293-14 ~ 천호동   293-14)","2022-04-07 ~ 2022-07-30","SK브로드밴드","착공계 접수","특별시도","보도","강동구-2021-통신-00077"
"일반-210930-02","강동구","천호동","심의19,20)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도4<BR>(강동구 천호동   548 ~ 천호동   543-4)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","차도","강동구-2021-통신-00073"
"일반-210930-02","강동구","천호동","심의19,20)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도4<BR>(강동구 천호동   550-5 ~ 천호동   550-9)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","차도","강동구-2021-통신-00073"
"일반-210929-06","강동구","천호동","심의15~18)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도3<BR>(강동구 천호동   280-6 ~ 천호동   278-20)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","차도","강동구-2021-통신-00072"
"일반-210929-06","강동구","천호동","심의15~18)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도3<BR>(강동구 천호동   282-8 ~ 천호동   280-15)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","차도","강동구-2021-통신-00072"
"일반-210929-06","강동구","천호동","심의15~18)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도3<BR>(강동구 천호동   275-5 ~ 천호동   275-1)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","차도","강동구-2021-통신-00072"
"일반-210929-06","강동구","천호동","심의15~18)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도3<BR>(강동구 천호동   397-70 ~ 천호동   397-419)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","차도","강동구-2021-통신-00072"
"일반-210929-03","강동구","천호동","심의9,10)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도1<BR>(강동구 천호동   224-4 ~ 천호동   224-4)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","보도","강동구-2021-통신-00070"
"일반-210929-03","강동구","천호동","심의9,10)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도1<BR>(강동구 천호동   293-10 ~ 천호동   293-9)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","차도","강동구-2021-통신-00070"
"일반-210929-03","강동구","천호동","심의9,10)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도1<BR>(강동구 천호동   293-13 ~ 천호동   293-14)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","차도","강동구-2021-통신-00070"
"일반-210929-03","강동구","천호동","심의9,10)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도1<BR>(강동구 천호동   234-6 ~ 천호동   224-37)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","차도","강동구-2021-통신-00070"
"일반-210929-03","강동구","천호동","심의9,10)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도1<BR>(강동구 천호동   234-6 ~ 천호동   224-4)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","차도","강동구-2021-통신-00070"
"일반-210929-01","강동구","천호동","심의11~14)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도2<BR>(강동구 천호동   217-132 ~ 천호동   217-69)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","차도","강동구-2021-통신-00071"
"일반-210929-01","강동구","천호동","심의11~14)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도2<BR>(강동구 천호동   298 ~ 천호동   298-4)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","차도","강동구-2021-통신-00071"
"일반-210929-01","강동구","천호동","심의11~14)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도2<BR>(강동구 천호동   296-16 ~ 천호동   297-10)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","차도","강동구-2021-통신-00071"
"일반-210929-01","강동구","천호동","심의11~14)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도2<BR>(강동구 천호동   297-2 ~ 천호동   297)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","차도","강동구-2021-통신-00071"
"일반-210929-01","강동구","천호동","심의11~14)구천면로(천호구사거리~천호초교간) 지중화공사_구도차도2<BR>(강동구 천호동   237-38 ~ 천호동   237-27)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","구도","차도","강동구-2021-통신-00071"
"일반-210929-31","강동구","천호동","심의7,8) 구천면로 지자체 지중화 원인자공사_단독가능<BR>(강동구 천호동   412-2 ~ 천호동   234-6)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","특별시도","차도","강동구-2021-통신-00069"
"일반-210929-31","강동구","천호동","심의7,8) 구천면로 지자체 지중화 원인자공사_단독가능<BR>(강동구 천호동   355 ~ 천호동   293-16)","2022-04-06 ~ 2022-07-31","SK브로드밴드","착공계 접수","특별시도","차도","강동구-2021-통신-00069"
"일반-210907-41","관악구","봉천동","@현충로외 26년경과 노후케이블 교체공사(TR58~59)<BR>(관악구 봉천동   958-14 ~ 봉천동   958-14)","2022-06-15 ~ 2022-12-30","한국전력공사 관악동작지사","착공계 접수","기타","보도","관악구-2021-전기-00048"
"일반-210830-10","강북구","미아동","강북구청지자체 도봉로(도봉로150 ~ 수유사거리) 지중화 관로 공사<BR>(강북구 미아동   160-2 부근 ~ 미아동   131-4 부근)","-- ~ --","(주)LG유플러스","허가증 교부","특별시도","차도","강북구-2021-통신-00039"
"일반-210830-10","강북구","수유동","강북구청지자체 도봉로(도봉로150 ~ 수유사거리) 지중화 관로 공사<BR>(강북구 수유동   47-2부근 ~ 미아동   159-54 부근)","-- ~ --","(주)LG유플러스","허가증 교부","특별시도","차도","강북구-2021-통신-00039"
"일반-210817-95","강북구","수유동","강북구청 지자체 도봉로(도봉로150~수유사거리) 지중화 관로 공사-구도<BR>(강북구 수유동   47-2 부근 ~ 미아동   131-4 부근)","-- ~ --","(주)LG유플러스","허가증 교부","구도","차도","강북구-2021-통신-00035"
"일반-210817-95","강북구","수유동","강북구청 지자체 도봉로(도봉로150~수유사거리) 지중화 관로 공사-구도<BR>(강북구 수유동   47-2 부근 ~ 미아동   131-4 부근)","-- ~ --","(주)LG유플러스","허가증 교부","구도","차도","강북구-2021-통신-00035"
"일반-210817-95","강북구","수유동","강북구청 지자체 도봉로(도봉로150~수유사거리) 지중화 관로 공사-구도<BR>(강북구 수유동   47-2 부근 ~ 미아동   131-4 부근)","-- ~ --","(주)LG유플러스","허가증 교부","구도","차도","강북구-2021-통신-00035"
"일반-210817-95","강북구","수유동","강북구청 지자체 도봉로(도봉로150~수유사거리) 지중화 관로 공사-구도<BR>(강북구 수유동   47-2 부근 ~ 미아동   131-4 부근)","-- ~ --","(주)LG유플러스","허가증 교부","구도","차도","강북구-2021-통신-00035"
"일반-210817-95","강북구","수유동","강북구청 지자체 도봉로(도봉로150~수유사거리) 지중화 관로 공사-구도<BR>(강북구 수유동   47-2 부근 ~ 미아동   131-4 부근)","-- ~ --","(주)LG유플러스","허가증 교부","구도","차도","강북구-2021-통신-00035"
"일반-210817-95","강북구","수유동","강북구청 지자체 도봉로(도봉로150~수유사거리) 지중화 관로 공사-구도<BR>(강북구 수유동   47-2 부근 ~ 미아동   131-4 부근)","-- ~ --","(주)LG유플러스","허가증 교부","구도","차도","강북구-2021-통신-00035"
"일반-210817-95","강북구","수유동","강북구청 지자체 도봉로(도봉로150~수유사거리) 지중화 관로 공사-구도<BR>(강북구 수유동   47-2 부근 ~ 미아동   131-4 부근)","-- ~ --","(주)LG유플러스","허가증 교부","구도","차도","강북구-2021-통신-00035"
"일반-210817-95","강북구","수유동","강북구청 지자체 도봉로(도봉로150~수유사거리) 지중화 관로 공사-구도<BR>(강북구 수유동   47-2 부근 ~ 미아동   131-4 부근)","-- ~ --","(주)LG유플러스","허가증 교부","구도","차도","강북구-2021-통신-00035"
"일반-210817-95","강북구","수유동","강북구청 지자체 도봉로(도봉로150~수유사거리) 지중화 관로 공사-구도<BR>(강북구 수유동   47-2 부근 ~ 미아동   131-4 부근)","-- ~ --","(주)LG유플러스","허가증 교부","구도","차도","강북구-2021-통신-00035"
"일반-210817-95","강북구","수유동","강북구청 지자체 도봉로(도봉로150~수유사거리) 지중화 관로 공사-구도<BR>(강북구 수유동   47-2 부근 ~ 미아동   131-4 부근)","-- ~ --","(주)LG유플러스","허가증 교부","구도","차도","강북구-2021-통신-00035"
"일반-210817-95","강북구","수유동","강북구청 지자체 도봉로(도봉로150~수유사거리) 지중화 관로 공사-구도<BR>(강북구 수유동   47-2 부근 ~ 미아동   131-4 부근)","-- ~ --","(주)LG유플러스","허가증 교부","특별시도","보도","강북구-2021-통신-00035"
"일반-210811-44","노원구","상계동","지하철 승강편의시설 토목건축공사(C-7공구, 노원역)<BR>(노원구 상계동   602-5 ~ 상계동   602-5)","2021-09-06 ~ 2022-11-25","서울교통공사","착공계 접수","특별시도","보도","노원구-2021-기타-00041"
"일반-210730-22","동대문구","답십리동","SB 군장간9R1등노후전주교체공사 - 군장간9R1 서원석<BR>(동대문구 답십리동   488-17 ~ 답십리동   전농로22)","-- ~ --","한국전력공사 동대문중랑지사","징수확인","구도","차도","동대문구-2021-전기-00070"
"일반-210728-75","서초구","잠원동","잠원동 신반포14차조합(롯데건설)3000kW 신설_보도(대선, 송영아)<BR>(서초구 잠원동   잠원동112 ~ 잠원동   잠원동112)","2022-06-20 ~ 2022-08-31","한국전력공사 서초지사","착공계 접수","구도","보도","서초구-2021-전기-00126"
"일반-210728-73","서초구","잠원동","잠원동 신반포14차조합(롯데건설)3000kW신설_보도2(대선, 송영아)<BR>(서초구 잠원동   잠원동112 ~ 잠원동   잠원동112)","-- ~ --","한국전력공사 서초지사","허가증 교부","구도","보도","서초구-2021-전기-00128"
"일반-210722-34","서초구","서초동","교대역인근 서초중앙로 지중화 관로 공사_(맨홀)<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","2022-05-24 ~ 2022-08-31","(주)LG유플러스","착공계 접수","특별시도","차도","서초구-2021-통신-00151"
"일반-210722-34","서초구","서초동","교대역인근 서초중앙로 지중화 관로 공사_(맨홀)<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","2022-05-24 ~ 2022-08-31","(주)LG유플러스","착공계 접수","특별시도","차도","서초구-2021-통신-00151"
"일반-210722-34","서초구","서초동","교대역인근 서초중앙로 지중화 관로 공사_(맨홀)<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","2022-05-24 ~ 2022-08-31","(주)LG유플러스","착공계 접수","특별시도","차도","서초구-2021-통신-00151"
"일반-210722-34","서초구","서초동","교대역인근 서초중앙로 지중화 관로 공사_(맨홀)<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","2022-05-24 ~ 2022-08-31","(주)LG유플러스","착공계 접수","특별시도","차도","서초구-2021-통신-00151"
"일반-210722-34","서초구","서초동","교대역인근 서초중앙로 지중화 관로 공사_(맨홀)<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","2022-05-24 ~ 2022-08-31","(주)LG유플러스","착공계 접수","특별시도","차도","서초구-2021-통신-00151"
"일반-210722-34","서초구","서초동","교대역인근 서초중앙로 지중화 관로 공사_(맨홀)<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","2022-05-24 ~ 2022-08-31","(주)LG유플러스","착공계 접수","특별시도","차도","서초구-2021-통신-00151"
"일반-210722-34","서초구","서초동","교대역인근 서초중앙로 지중화 관로 공사_(맨홀)<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","2022-05-24 ~ 2022-08-31","(주)LG유플러스","착공계 접수","특별시도","차도","서초구-2021-통신-00151"
"일반-210722-34","서초구","서초동","교대역인근 서초중앙로 지중화 관로 공사_(맨홀)<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","2022-05-24 ~ 2022-08-31","(주)LG유플러스","착공계 접수","특별시도","차도","서초구-2021-통신-00151"
"일반-210719-71","서초구","양재동","서초구양재동 201공급관 밸브 교체공사<BR>(서초구 양재동   201 ~ 양재동   201)","-- ~ --","코원에너지서비스(주)","허가증 교부","구도","보도","서초구-2021-가스-00131"
"일반-210719-71","서초구","양재동","서초구양재동 201공급관 밸브 교체공사<BR>(서초구 양재동   201 ~ 양재동   201)","-- ~ --","코원에너지서비스(주)","허가증 교부","구도","차도","서초구-2021-가스-00131"
"일반-210708-51","관악구","신림동","문성로40길 14(신림동 412-35)불량전주교체공사<BR>(관악구 신림동   412-35 ~ 신림동   412-35)","2022-03-31 ~ 2022-12-31","㈜KT 서울남부마케팅단 관악지사","착공계 접수","구도","차도","관악구-2021-통신-00075"
"일반-210708-48","관악구","신림동","문성로40길 10(신림동 412-20)불량전주교체공사<BR>(관악구 신림동   412-20 ~ 신림동   412-20)","2022-03-31 ~ 2022-12-31","㈜KT 서울남부마케팅단 관악지사","착공계 접수","구도","차도","관악구-2021-통신-00076"
"일반-210701-29","서초구","서초동","서초구 남부터미널 인근 통신 지중화공사_병행가능<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","-- ~ --","(주)LG유플러스","허가증 교부","특별시도","보도","서초구-2021-통신-00148"
"일반-210701-29","서초구","서초동","서초구 남부터미널 인근 통신 지중화공사_병행가능<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","-- ~ --","(주)LG유플러스","허가증 교부","특별시도","보도","서초구-2021-통신-00148"
"일반-210701-29","서초구","서초동","서초구 남부터미널 인근 통신 지중화공사_병행가능<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","-- ~ --","(주)LG유플러스","허가증 교부","기타","보도","서초구-2021-통신-00148"
"일반-210701-29","서초구","서초동","서초구 남부터미널 인근 통신 지중화공사_병행가능<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","-- ~ --","(주)LG유플러스","허가증 교부","기타","보도","서초구-2021-통신-00148"
"일반-210701-29","서초구","서초동","서초구 남부터미널 인근 통신 지중화공사_병행가능<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","-- ~ --","(주)LG유플러스","허가증 교부","특별시도","보도","서초구-2021-통신-00148"
"일반-210701-29","서초구","서초동","서초구 남부터미널 인근 통신 지중화공사_병행가능<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","-- ~ --","(주)LG유플러스","허가증 교부","특별시도","보도","서초구-2021-통신-00148"
"일반-210701-29","서초구","서초동","서초구 남부터미널 인근 통신 지중화공사_병행가능<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","-- ~ --","(주)LG유플러스","허가증 교부","특별시도","보도","서초구-2021-통신-00148"
"일반-210701-29","서초구","서초동","서초구 남부터미널 인근 통신 지중화공사_병행가능<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","-- ~ --","(주)LG유플러스","허가증 교부","기타","보도","서초구-2021-통신-00148"
"일반-210701-29","서초구","서초동","서초구 남부터미널 인근 통신 지중화공사_병행가능<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","-- ~ --","(주)LG유플러스","허가증 교부","특별시도","보도","서초구-2021-통신-00148"
"일반-210701-29","서초구","서초동","서초구 남부터미널 인근 통신 지중화공사_병행가능<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","-- ~ --","(주)LG유플러스","허가증 교부","기타","보도","서초구-2021-통신-00148"
"일반-210701-29","서초구","서초동","서초구 남부터미널 인근 통신 지중화공사_병행가능<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","-- ~ --","(주)LG유플러스","허가증 교부","기타","보도","서초구-2021-통신-00148"
"일반-210701-29","서초구","서초동","서초구 남부터미널 인근 통신 지중화공사_병행가능<BR>(서초구 서초동   1603-7 ~ 서초동   1426-2)","-- ~ --","(주)LG유플러스","허가증 교부","특별시도","차도","서초구-2021-통신-00148"
"일반-210625-04","성동구","금호동3가","지하철 승강편의시설 토목건축공사(C-5공구, 금호역 4번출구)<BR>(성동구 금호동3가   1583번지 일대(금호역 4번출구) ~ 금호동3가   1583번지 일대(금호역 4번출구))","2021-12-22 ~ 2023-03-31","서울교통공사","착공계 접수","특별시도","차도","성동구-2021-기타-00078"
"일반-210625-03","성동구","금호동3가","지하철 승강편의시설 토목건축공사(C-5공구, 금호역 4번출구)<BR>(성동구 금호동3가   1583번지(금호역 4번출구) ~ 금호동3가   1583번지(금호역 4번출구))","2021-12-22 ~ 2023-03-31","서울교통공사","착공계 접수","특별시도","보도","성동구-2021-기타-00079"
"일반-210617-64","서초구","서초동","지하철 승강편의시설 토목건축공사(3-7공구)교대역11번 하수도이설(보도)<BR>(서초구 서초동   1715-7 ~ 서초동   1715-7)","2022-01-10 ~ 2022-11-30","서울교통공사","착공계 접수","기타","보도","서초구-2021-기타-00090"
"일반-210604-51","종로구","궁정동","자하문로 가로등 개량 공사<BR>(종로구 궁정동   13-7 ~ 적선동   107-1)","2022-04-20 ~ 2022-11-30","종로구 도로과 도로조명팀","착공계 접수","구도","보도","종로구-2021-기타-00022"
"일반-210604-51","종로구","궁정동","자하문로 가로등 개량 공사<BR>(종로구 궁정동   12-1 ~ 청운동   6-11)","2022-04-20 ~ 2022-11-30","종로구 도로과 도로조명팀","착공계 접수","구도","보도","종로구-2021-기타-00022"
"일반-210604-51","종로구","신교동","자하문로 가로등 개량 공사<BR>(종로구 신교동   66 ~ 청운동   7-29)","2022-04-20 ~ 2022-11-30","종로구 도로과 도로조명팀","착공계 접수","구도","보도","종로구-2021-기타-00022"
"일반-210603-98","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","구도","차도","서초구-2021-통신-00123"
"일반-210603-98","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","보도","서초구-2021-통신-00123"
"일반-210603-98","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","보도","서초구-2021-통신-00123"
"일반-210603-98","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","보도","서초구-2021-통신-00123"
"일반-210603-98","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","보도","서초구-2021-통신-00123"
"일반-210603-98","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","보도","서초구-2021-통신-00123"
"일반-210603-98","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","구도","차도","서초구-2021-통신-00123"
"일반-210603-98","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","보도","서초구-2021-통신-00123"
"일반-210603-98","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","보도","서초구-2021-통신-00123"
"일반-210603-98","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","보도","서초구-2021-통신-00123"
"일반-210603-95","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","구도","차도","서초구-2021-통신-00122"
"일반-210603-95","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","구도","보도","서초구-2021-통신-00122"
"일반-210603-95","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","구도","보도","서초구-2021-통신-00122"
"일반-210603-95","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","보도","서초구-2021-통신-00122"
"일반-210603-95","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","보도","서초구-2021-통신-00122"
"일반-210603-95","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","구도","차도","서초구-2021-통신-00122"
"일반-210603-95","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","보도","서초구-2021-통신-00122"
"일반-210603-95","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","보도","서초구-2021-통신-00122"
"일반-210603-95","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","구도","차도","서초구-2021-통신-00122"
"일반-210603-95","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","보도","서초구-2021-통신-00122"
"일반-210603-93","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A1(3)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","차도","서초구-2021-통신-00126"
"일반-210603-92","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A1(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","차도","서초구-2021-통신-00125"
"일반-210603-90","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A1(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","에이치씨엔 서초방송","착공계 접수","특별시도","차도","서초구-2021-통신-00124"
"일반-210603-84","노원구","공릉동","공릉 외 1역 승강편의시설 설치공사(44공구) - 공릉역(특별시도 소규모)<BR>(노원구 공릉동   386-1 공릉역 1번 출입구 인근 ~ 공릉동   386-1 공릉역 1번 출입구 인근)","2021-07-01 ~ 2023-03-12","서울교통공사","착공계 접수","특별시도","차도","노원구-2021-기타-00031"
"일반-210603-84","노원구","공릉동","공릉 외 1역 승강편의시설 설치공사(44공구) - 공릉역(특별시도 소규모)<BR>(노원구 공릉동   386-1 공릉역 1번 출입구 인근 ~ 공릉동   386-1 공릉역 1번 출입구 인근)","2021-07-01 ~ 2023-03-12","서울교통공사","착공계 접수","특별시도","차도","노원구-2021-기타-00031"
"일반-210603-84","노원구","공릉동","공릉 외 1역 승강편의시설 설치공사(44공구) - 공릉역(특별시도 소규모)<BR>(노원구 공릉동   386-1 공릉역 1번 출입구 인근 ~ 공릉동   386-1 공릉역 1번 출입구 인근)","2021-07-01 ~ 2023-03-12","서울교통공사","착공계 접수","특별시도","차도","노원구-2021-기타-00031"
"일반-210603-77","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","구도","차도","서초구-2021-통신-00117"
"일반-210603-77","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","구도","보도","서초구-2021-통신-00117"
"일반-210603-77","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","구도","보도","서초구-2021-통신-00117"
"일반-210603-77","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","보도","서초구-2021-통신-00117"
"일반-210603-77","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","보도","서초구-2021-통신-00117"
